RECEIPTS REPORT FOR 2019 (All Columns Except source_hash)
========================================================================================================================
id	source_system	source_reference	receipt_date	vendor_name	description	currency	gross_amount	gst_amount	net_amount	expense_account	payment_method	validation_status	validation_reason	event_batch_id	created_at
299	quickbooks_csv	299	2019-08-29	RUN'N ON EMPTY 50AVE		CAD	6.40	3.33	3.07	OTHER_EXPENSE	Debit	POSTED	NULL	314	2025-09-14 16:52:48.101950-06:00
272	quickbooks_csv	272	2019-08-29	RUN'N ON EMPTY 50AVE		CAD	19.40	0.92	18.48	OTHER_EXPENSE	Debit	POSTED	NULL	287	2025-09-14 16:52:48.101950-06:00
685	quickbooks_csv	686	2019-08-30	RUN'N ON EMPTY 50AVE		CAD	81.00	3.86	77.14	OTHER_EXPENSE	Debit	POSTED	NULL	700	2025-09-14 16:52:48.101950-06:00
679	quickbooks_csv	680	2019-08-31	RUN'N ON EMPTY 50AVE		CAD	156.00	7.43	148.57	OTHER_EXPENSE	Debit	POSTED	NULL	694	2025-09-14 16:52:48.101950-06:00
151	quickbooks_csv	151	2019-08-31	RUN'N ON EMPTY 50AVE		CAD	43.00	2.05	40.95	OTHER_EXPENSE	Cash	POSTED	NULL	167	2025-09-14 16:52:48.101950-06:00
705	quickbooks_csv	706	2019-09-01	RUN'N ON EMPTY 50AVE		CAD	157.00	7.48	149.52	OTHER_EXPENSE	Cash	POSTED	NULL	720	2025-09-14 16:52:48.101950-06:00
669	quickbooks_csv	670	2019-09-06	RUN'N ON EMPTY 50AVE		CAD	54.57	2.33	52.24	OTHER_EXPENSE	Card	POSTED	NULL	684	2025-09-14 16:52:48.101950-06:00
617	quickbooks_csv	618	2019-09-09	RUN'N ON EMPTY 50AVE		CAD	31.00	1.48	29.52	OTHER_EXPENSE	Debit	POSTED	NULL	632	2025-09-14 16:52:48.101950-06:00
626	quickbooks_csv	627	2019-09-11	RUN'N ON EMPTY 50AVE		CAD	30.00	1.43	28.57	OTHER_EXPENSE	Debit	POSTED	NULL	641	2025-09-14 16:52:48.101950-06:00
625	quickbooks_csv	626	2019-09-11	RUN'N ON EMPTY 50AVE		CAD	40.00	1.90	38.10	OTHER_EXPENSE	Debit	POSTED	NULL	640	2025-09-14 16:52:48.101950-06:00
703	quickbooks_csv	704	2019-09-15	RUN'N ON EMPTY 50AVE		CAD	37.00	1.76	35.24	OTHER_EXPENSE	Debit	POSTED	NULL	718	2025-09-14 16:52:48.101950-06:00
658	quickbooks_csv	659	2019-09-18	RUN'N ON EMPTY 50AVE		CAD	84.88	2.86	82.02	OTHER_EXPENSE	Debit	POSTED	NULL	673	2025-09-14 16:52:48.101950-06:00
638	quickbooks_csv	639	2019-09-20	RUN'N ON EMPTY 50AVE		CAD	47.00	2.24	44.76	OTHER_EXPENSE	Cash	POSTED	NULL	653	2025-09-14 16:52:48.101950-06:00
707	quickbooks_csv	708	2019-09-25	RUN'N ON EMPTY 50AVE		CAD	10.82	0.52	10.30	OTHER_EXPENSE	Debit	POSTED	NULL	722	2025-09-14 16:52:48.101950-06:00
639	quickbooks_csv	640	2019-09-25	RUN'N ON EMPTY 50AVE		CAD	40.00	1.90	38.10	OTHER_EXPENSE	Debit	POSTED	NULL	654	2025-09-14 16:52:48.101950-06:00
681	quickbooks_csv	682	2019-09-25	RUN'N ON EMPTY 50AVE		CAD	70.00	3.33	66.67	OTHER_EXPENSE	Debit	POSTED	NULL	696	2025-09-14 16:52:48.101950-06:00
641	quickbooks_csv	642	2019-09-27	RUN'N ON EMPTY 50AVE		CAD	98.00	4.67	93.33	OTHER_EXPENSE	Debit	POSTED	NULL	656	2025-09-14 16:52:48.101950-06:00
697	quickbooks_csv	698	2019-09-28	RUN'N ON EMPTY 50AVE		CAD	42.00	2.00	40.00	OTHER_EXPENSE	Debit	POSTED	NULL	712	2025-09-14 16:52:48.101950-06:00
704	quickbooks_csv	705	2019-09-30	RUN'N ON EMPTY 50AVE		CAD	37.50	1.79	35.71	OTHER_EXPENSE	Debit	POSTED	NULL	719	2025-09-14 16:52:48.101950-06:00
695	quickbooks_csv	696	2019-10-02	RUN'N ON EMPTY 50AVE		CAD	20.00	0.95	19.05	OTHER_EXPENSE	Cash	POSTED	NULL	710	2025-09-14 16:52:48.101950-06:00
235	quickbooks_csv	235	2019-10-09	RUN'N ON EMPTY 50AVE		CAD	56.45	2.69	53.76	OTHER_EXPENSE	Debit	POSTED	NULL	251	2025-09-14 16:52:48.101950-06:00
258	quickbooks_csv	258	2019-10-10	RUN'N ON EMPTY 50AVE		CAD	43.50	2.07	41.43	OTHER_EXPENSE	Debit	POSTED	NULL	274	2025-09-14 16:52:48.101950-06:00
717	quickbooks_csv	718	2019-10-16	RUN'N ON EMPTY 50AVE		CAD	56.50	2.69	53.81	OTHER_EXPENSE	Debit	POSTED	NULL	732	2025-09-14 16:52:48.101950-06:00
646	quickbooks_csv	647	2019-10-25	RUN'N ON EMPTY 50AVE		CAD	34.50	1.48	33.02	OTHER_EXPENSE	Cash	POSTED	NULL	661	2025-09-14 16:52:48.101950-06:00
782	quickbooks_csv	783	2019-10-25	RUN'N ON EMPTY 50AVE		CAD	56.95	2.71	54.24	OTHER_EXPENSE	Cash	POSTED	NULL	797	2025-09-14 16:52:48.101950-06:00
792	quickbooks_csv	793	2019-10-27	RUN'N ON EMPTY 50AVE		CAD	11.00	0.52	10.48	OTHER_EXPENSE	Cash	POSTED	NULL	807	2025-09-14 16:52:48.101950-06:00
790	quickbooks_csv	791	2019-10-29	RUN'N ON EMPTY 50AVE		CAD	34.00	1.62	32.38	OTHER_EXPENSE	Cash	POSTED	NULL	805	2025-09-14 16:52:48.101950-06:00
600	quickbooks_csv	601	2019-11-05	RUN'N ON EMPTY 50AVE		CAD	56.49	2.69	53.80	OTHER_EXPENSE	Debit	POSTED	NULL	615	2025-09-14 16:52:48.101950-06:00
522	quickbooks_csv	523	2019-11-06	RUN'N ON EMPTY 50AVE		CAD	77.00	3.67	73.33	OTHER_EXPENSE	Cash	POSTED	NULL	537	2025-09-14 16:52:48.101950-06:00
3	quickbooks_csv	3	2019-11-06	RUN'N ON EMPTY 50AVE		CAD	40.00	1.90	38.10	OTHER_EXPENSE	Cash	POSTED	NULL	19	2025-09-14 16:52:48.101950-06:00
2	quickbooks_csv	2	2019-11-08	RUN'N ON EMPTY 50AVE		CAD	38.01	1.81	36.20	OTHER_EXPENSE	Cash	POSTED	NULL	18	2025-09-14 16:52:48.101950-06:00
1	quickbooks_csv	1	2019-11-08	RUN'N ON EMPTY 50AVE		CAD	80.00	3.81	76.19	OTHER_EXPENSE	Cash	POSTED	NULL	17	2025-09-14 16:52:48.101950-06:00
523	quickbooks_csv	524	2019-11-13	RUN'N ON EMPTY 50AVE		CAD	53.00	2.52	50.48	OTHER_EXPENSE	Cash	POSTED	NULL	538	2025-09-14 16:52:48.101950-06:00
520	quickbooks_csv	521	2019-11-14	RUN'N ON EMPTY 50AVE		CAD	75.00	3.57	71.43	OTHER_EXPENSE	Debit	POSTED	NULL	535	2025-09-14 16:52:48.101950-06:00
516	quickbooks_csv	517	2019-11-20	RUN'N ON EMPTY 50AVE		CAD	50.10	2.39	47.71	OTHER_EXPENSE	Cash	POSTED	NULL	531	2025-09-14 16:52:48.101950-06:00
596	quickbooks_csv	597	2019-11-22	RUN'N ON EMPTY 50AVE		CAD	76.43	2.86	73.57	OTHER_EXPENSE	interac	POSTED	NULL	611	2025-09-14 16:52:48.101950-06:00
519	quickbooks_csv	520	2019-11-28	RUN'N ON EMPTY 50AVE		CAD	84.00	4.00	80.00	OTHER_EXPENSE	Cash	POSTED	NULL	534	2025-09-14 16:52:48.101950-06:00
533	quickbooks_csv	534	2019-11-29	RUN'N ON EMPTY 50AVE		CAD	83.00	3.95	79.05	OTHER_EXPENSE	Debit	POSTED	NULL	548	2025-09-14 16:52:48.101950-06:00
540	quickbooks_csv	541	2019-12-05	RUN'N ON EMPTY 50AVE		CAD	81.00	3.86	77.14	OTHER_EXPENSE	Cash	POSTED	NULL	555	2025-09-14 16:52:48.101950-06:00
560	quickbooks_csv	561	2019-12-06	RUN'N ON EMPTY 50AVE		CAD	54.00	2.57	51.43	OTHER_EXPENSE	Card	POSTED	NULL	575	2025-09-14 16:52:48.101950-06:00
555	quickbooks_csv	556	2019-12-06	RUN'N ON EMPTY 50AVE		CAD	155.18	7.39	147.79	OTHER_EXPENSE	Cash	POSTED	NULL	570	2025-09-14 16:52:48.101950-06:00
557	quickbooks_csv	558	2019-12-10	RUN'N ON EMPTY 50AVE		CAD	76.02	3.62	72.40	OTHER_EXPENSE	Debit	POSTED	NULL	572	2025-09-14 16:52:48.101950-06:00
542	quickbooks_csv	543	2019-12-16	RUN'N ON EMPTY 50AVE		CAD	47.50	2.26	45.24	OTHER_EXPENSE	Cash	POSTED	NULL	557	2025-09-14 16:52:48.101950-06:00
595	quickbooks_csv	596	2019-12-17	RUN'N ON EMPTY 50AVE		CAD	27.00	1.79	25.21	OTHER_EXPENSE	Card	POSTED	NULL	610	2025-09-14 16:52:48.101950-06:00
549	quickbooks_csv	550	2019-12-27	RUN'N ON EMPTY 50AVE		CAD	71.00	3.38	67.62	OTHER_EXPENSE	Cash	POSTED	NULL	564	2025-09-14 16:52:48.101950-06:00
538	quickbooks_csv	539	2019-12-30	RUN'N ON EMPTY 50AVE		CAD	31.00	1.48	29.52	OTHER_EXPENSE	Cash	POSTED	NULL	553	2025-09-14 16:52:48.101950-06:00
562	quickbooks_csv	563	2019-12-30	RUN'N ON EMPTY 50AVE		CAD	14.87	0.71	14.16	OTHER_EXPENSE	Cash	POSTED	NULL	577	2025-09-14 16:52:48.101950-06:00
594	quickbooks_csv	595	2019-11-29	RUN'N, ON EMPTY 5OAVE		CAD	185.57	8.84	176.73	OTHER_EXPENSE	interac	POSTED	NULL	609	2025-09-14 16:52:48.101950-06:00
279	quickbooks_csv	279	2019-10-26	SAFEWAY		CAD	63.05	3.00	60.05	OTHER_EXPENSE	Cash	POSTED	NULL	294	2025-09-14 16:52:48.101950-06:00
670	quickbooks_csv	671	2019-09-07	SAVE ON FOODS		CAD	10.37	0.49	9.88	OTHER_EXPENSE	Card	POSTED	NULL	685	2025-09-14 16:52:48.101950-06:00
295	quickbooks_csv	295	2019-10-31	SAWMILL RESTAURAUNT		CAD	125.86	4.99	120.87	OTHER_EXPENSE	Card	POSTED	NULL	310	2025-09-14 16:52:48.101950-06:00
282	quickbooks_csv	282	2019-02-25	SHELL CANADA PRODUCTS		CAD	52.19	2.49	49.70	FUEL_EXPENSE	Cash	POSTED	NULL	297	2025-09-14 16:52:48.101950-06:00
72	quickbooks_csv	72	2019-03-19	SHELL CANADA PRODUCTS		CAD	9.44	0.45	8.99	FUEL_EXPENSE	Cash	POSTED	NULL	88	2025-09-14 16:52:48.101950-06:00
166	quickbooks_csv	166	2019-05-15	SHELL CANADA PRODUCTS		CAD	100.00	4.76	95.24	FUEL_EXPENSE	Cash	POSTED	NULL	182	2025-09-14 16:52:48.101950-06:00
340	quickbooks_csv	341	2019-05-20	SHELL CANADA PRODUCTS		CAD	40.00	1.90	38.10	FUEL_EXPENSE	Cash	POSTED	NULL	355	2025-09-14 16:52:48.101950-06:00
107	quickbooks_csv	107	2019-05-21	SHELL CANADA PRODUCTS		CAD	15.00	0.71	14.29	FUEL_EXPENSE	Card	POSTED	NULL	123	2025-09-14 16:52:48.101950-06:00
167	quickbooks_csv	167	2019-05-25	SHELL CANADA PRODUCTS		CAD	29.51	1.41	28.10	FUEL_EXPENSE	Cash	POSTED	NULL	183	2025-09-14 16:52:48.101950-06:00
48	quickbooks_csv	48	2019-06-15	SHELL CANADA PRODUCTS		CAD	100.53	4.79	95.74	FUEL_EXPENSE	Card	POSTED	NULL	64	2025-09-14 16:52:48.101950-06:00
41	quickbooks_csv	41	2019-06-18	SHELL CANADA PRODUCTS		CAD	40.00	1.90	38.10	FUEL_EXPENSE	Cash	POSTED	NULL	57	2025-09-14 16:52:48.101950-06:00
266	quickbooks_csv	266	2019-07-20	SHELL CANADA PRODUCTS		CAD	39.08	1.86	37.22	FUEL_EXPENSE	Cash	POSTED	NULL	282	2025-09-14 16:52:48.101950-06:00
141	quickbooks_csv	141	2019-08-10	SHELL CANADA PRODUCTS		CAD	105.01	5.00	100.01	FUEL_EXPENSE	Card	POSTED	NULL	157	2025-09-14 16:52:48.101950-06:00
662	quickbooks_csv	663	2019-09-23	SHELL CANADA PRODUCTS		CAD	60.00	2.86	57.14	FUEL_EXPENSE	Cash	POSTED	NULL	677	2025-09-14 16:52:48.101950-06:00
711	quickbooks_csv	712	2019-09-23	SHELL CANADA PRODUCTS		CAD	60.00	2.86	57.14	FUEL_EXPENSE	Cash	POSTED	NULL	726	2025-09-14 16:52:48.101950-06:00
714	quickbooks_csv	715	2019-09-26	SHELL CANADA PRODUCTS		CAD	100.00	4.76	95.24	FUEL_EXPENSE	Card	POSTED	NULL	729	2025-09-14 16:52:48.101950-06:00
789	quickbooks_csv	790	2019-10-03	SHELL CANADA PRODUCTS		CAD	25.00	1.19	23.81	FUEL_EXPENSE	Debit	POSTED	NULL	804	2025-09-14 16:52:48.101950-06:00
647	quickbooks_csv	648	2019-10-29	SHELL CANADA PRODUCTS		CAD	40.00	1.90	38.10	FUEL_EXPENSE	Cash	POSTED	NULL	662	2025-09-14 16:52:48.101950-06:00
664	quickbooks_csv	665	2019-10-31	SHELL CANADA PRODUCTS		CAD	46.00	2.19	43.81	FUEL_EXPENSE	Card	POSTED	NULL	679	2025-09-14 16:52:48.101950-06:00
525	quickbooks_csv	526	2019-11-01	SHELL CANADA PRODUCTS		CAD	40.00	1.90	38.10	FUEL_EXPENSE	Cash	POSTED	NULL	540	2025-09-14 16:52:48.101950-06:00
593	quickbooks_csv	594	2019-11-06	SHELL CANADA PRODUCTS		CAD	30.00	1.43	28.57	FUEL_EXPENSE	Cash	POSTED	NULL	608	2025-09-14 16:52:48.101950-06:00
274	quickbooks_csv	274	2019-01-25	SHOPPERS DRUG MART		CAD	21.46	1.02	20.44	OTHER_EXPENSE	Debit	POSTED	NULL	289	2025-09-14 16:52:48.101950-06:00
291	quickbooks_csv	291	2019-06-11	SHOPPERS DRUG MART		CAD	24.50	1.17	23.33	OTHER_EXPENSE	Debit	POSTED	NULL	306	2025-09-14 16:52:48.101950-06:00
820	quickbooks_csv	821	2019-01-19	SOBEY'S		CAD	57.14	2.72	54.42	OTHER_EXPENSE	Cash	POSTED	NULL	835	2025-09-14 16:52:48.101950-06:00
584	quickbooks_csv	585	2019-08-24	SOBEYS LIQUOR		CAD	19.14	0.90	18.24	OTHER_EXPENSE	Cash	POSTED	NULL	599	2025-09-14 16:52:48.101950-06:00
475	quickbooks_csv	476	2019-10-25	SOBEYS LIQUOR		CAD	85.91	2.95	82.96	OTHER_EXPENSE	Debit	POSTED	NULL	490	2025-09-14 16:52:48.101950-06:00
580	quickbooks_csv	581	2019-06-22	SOBEYS VILLAGE MALL		CAD	131.13	6.24	124.89	OTHER_EXPENSE	Debit	POSTED	NULL	595	2025-09-14 16:52:48.101950-06:00
297	quickbooks_csv	297	2019-10-29	SOBEYS VILLAGE MALL		CAD	12.59	0.60	11.99	OTHER_EXPENSE	Cash	POSTED	NULL	312	2025-09-14 16:52:48.101950-06:00
478	quickbooks_csv	479	2019-01-04	SOLO LIQUOR		CAD	28.67	1.34	27.33	OTHER_EXPENSE	Cash	POSTED	NULL	493	2025-09-14 16:52:48.101950-06:00
735	quickbooks_csv	736	2019-02-22	SOLO LIQUOR		CAD	10.06	0.47	9.59	OTHER_EXPENSE	Cash	POSTED	NULL	750	2025-09-14 16:52:48.101950-06:00
765	quickbooks_csv	766	2019-05-19	SOLO LIQUOR		CAD	23.54	1.05	22.49	OTHER_EXPENSE	Cash	POSTED	NULL	780	2025-09-14 16:52:48.101950-06:00
81	quickbooks_csv	81	2019-04-13	STAMPEDE ESSO		CAD	3.00	0.14	2.86	FUEL_EXPENSE	Cash	POSTED	NULL	97	2025-09-14 16:52:48.101950-06:00
778	quickbooks_csv	779	2019-10-23	STAPLES		CAD	10.80	0.51	10.29	OTHER_EXPENSE	Debit	POSTED	NULL	793	2025-09-14 16:52:48.101950-06:00
610	quickbooks_csv	611	2019-12-19	STAPLES		CAD	20.98	1.00	19.98	OTHER_EXPENSE	Debit	POSTED	NULL	625	2025-09-14 16:52:48.101950-06:00
576	quickbooks_csv	577	2019-11-21	STAPLES CANADA		CAD	18.89	0.90	17.99	OTHER_EXPENSE	Debit	POSTED	NULL	591	2025-09-14 16:52:48.101950-06:00
285	quickbooks_csv	285	2019-10-02	STERLING CLEANERS LTD		CAD	18.69	0.89	17.80	OTHER_EXPENSE	Cash	POSTED	NULL	300	2025-09-14 16:52:48.101950-06:00
604	quickbooks_csv	605	2019-11-08	SUBWAY		CAD	14.57	0.69	13.88	OTHER_EXPENSE	Card	POSTED	NULL	619	2025-09-14 16:52:48.101950-06:00
567	quickbooks_csv	568	2019-12-29	SUPER CLEAN		CAD	5.70	0.27	5.43	OTHER_EXPENSE	Cash	POSTED	NULL	582	2025-09-14 16:52:48.101950-06:00
590	quickbooks_csv	591	2019-11-23	SUPER CLEAN CAR WASH		CAD	6.65	0.32	6.33	OTHER_EXPENSE	Cash	POSTED	NULL	605	2025-09-14 16:52:48.101950-06:00
589	quickbooks_csv	590	2019-11-01	TDCANADATRUST		CAD	3.00	0.14	2.86	OTHER_EXPENSE	interac	POSTED	NULL	604	2025-09-14 16:52:48.101950-06:00
294	quickbooks_csv	294	2019-01-10	THAI EXPRESS		CAD	10.48	0.50	9.98	OTHER_EXPENSE	Cash	POSTED	NULL	309	2025-09-14 16:52:48.101950-06:00
649	quickbooks_csv	650	2019-10-04	THAI EXPRESS		CAD	10.48	0.50	9.98	OTHER_EXPENSE	Card	POSTED	NULL	664	2025-09-14 16:52:48.101950-06:00
569	quickbooks_csv	570	2019-12-23	THE CITY OF RED		CAD	35.00	1.67	33.33	OTHER_EXPENSE	Card	POSTED	NULL	584	2025-09-14 16:52:48.101950-06:00
568	quickbooks_csv	569	2019-12-23	THE CITY OF RED DEER		CAD	35.00	1.67	33.33	OTHER_EXPENSE	Debit	POSTED	NULL	583	2025-09-14 16:52:48.101950-06:00
277	quickbooks_csv	277	2019-02-27	THE SOURCE		CAD	75.56	3.60	71.96	OTHER_EXPENSE	Cash	POSTED	NULL	292	2025-09-14 16:52:48.101950-06:00
571	quickbooks_csv	572	2019-12-20	TOKYO EXPRESS		CAD	11.74	0.56	11.18	OTHER_EXPENSE	Cash	POSTED	NULL	586	2025-09-14 16:52:48.101950-06:00
306	quickbooks_csv	307	2019-12-29	TOMMY GUN'S GOLDEN WEST		CAD	53.05	2.53	50.52	OTHER_EXPENSE	Card	POSTED	NULL	321	2025-09-14 16:52:48.101950-06:00
25	quickbooks_csv	25	2019-03-09	TRANSACTION RECORD		CAD	25.15	1.20	23.95	OTHER_EXPENSE	Cash	POSTED	NULL	41	2025-09-14 16:52:48.101950-06:00
551	quickbooks_csv	552	2019-12-21	VICTORIA ESSO		CAD	34.63	1.65	32.98	FUEL_EXPENSE	Cash	POSTED	NULL	566	2025-09-14 16:52:48.101950-06:00
275	quickbooks_csv	275	2019-01-25	WALMART		CAD	40.87	1.95	38.92	OTHER_EXPENSE	Debit	POSTED	NULL	290	2025-09-14 16:52:48.101950-06:00
298	quickbooks_csv	298	2019-05-27	WALMART		CAD	14.78	0.70	14.08	OTHER_EXPENSE	Cash	POSTED	NULL	313	2025-09-14 16:52:48.101950-06:00
739	quickbooks_csv	740	2019-02-23	WEST PARK LIQUOR STORE		CAD	3.50	0.17	3.33	OTHER_EXPENSE	Cash	POSTED	NULL	754	2025-09-14 16:52:48.101950-06:00
754	quickbooks_csv	755	2019-02-23	WEST PARK LIQUOR STORE		CAD	35.00	1.48	33.52	OTHER_EXPENSE	Cash	POSTED	NULL	769	2025-09-14 16:52:48.101950-06:00
250	quickbooks_csv	250	2019-01-09	WEST SIDE ESSO		CAD	71.81	3.42	68.39	FUEL_EXPENSE	Cash	POSTED	NULL	266	2025-09-14 16:52:48.101950-06:00
267	quickbooks_csv	267	2019-06-11	WHOLESALE CLUB		CAD	456.34	21.73	434.61	OTHER_EXPENSE	Cash	PENDING	High amount zero GST	NULL	2025-09-14 16:52:48.101950-06:00
578	quickbooks_csv	579	2019-12-06	WHOLESALE CLUB		CAD	100.59	4.79	95.80	OTHER_EXPENSE	Debit	POSTED	NULL	593	2025-09-14 16:52:48.101950-06:00

End of Report.
