source_file,transaction_date,type,num,name,memo,account,debit,credit,amount
journal 2025.CSV,2012-10-26,Credit Card Charge,2392,Best Western,,2300 · Capital One Mastercard 9853,0.00,135.59,-135.59
journal 2025.CSV,2012-10-26,Cheque,cash,Flying J,,1090 · Bank Shareholder,0.00,48.09,-48.09
journal 2025.CSV,2012-10-26,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,40.00,-40.00
journal 2025.CSV,2012-10-27,Cheque,cash,Real Canadian Super Store,,1090 · Bank Shareholder,0.00,13.15,-13.15
journal 2025.CSV,2012-10-27,Cheque,cahs,A Buck or Two,,1090 · Bank Shareholder,0.00,14.18,-14.18
journal 2025.CSV,2012-10-27,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,38.09,-38.09
journal 2025.CSV,2012-10-27,Cheque,cash,Shell Canada Products,,1090 · Bank Shareholder,0.00,56.74,-56.74
journal 2025.CSV,2012-10-27,Cheque,cash,Petro Canada,,1090 · Bank Shareholder,0.00,64.50,-64.50
journal 2025.CSV,2012-10-28,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,47.00,-47.00
journal 2025.CSV,2012-10-28,Cheque,cash,Petro Canada,,1090 · Bank Shareholder,0.00,50.01,-50.01
journal 2025.CSV,2012-10-28,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,50.00,-50.00
journal 2025.CSV,2012-10-28,Credit Card Charge,2393,Best Western,,2300 · Capital One Mastercard 9853,0.00,134.41,-134.41
journal 2025.CSV,2012-10-28,Credit Card Charge,2394,Super 8,,2300 · Capital One Mastercard 9853,0.00,121.65,-121.65
journal 2025.CSV,2012-10-28,Cheque,dd2921,Petro Canada,,1090 · Bank Shareholder,0.00,40.00,-40.00
journal 2025.CSV,2012-10-28,Cheque,cash,Husky,,1090 · Bank Shareholder,0.00,57.00,-57.00
journal 2025.CSV,2012-10-29,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,591.85,-591.85
journal 2025.CSV,2012-10-29,Cheque,281,Arrow Limousine,,1000 · CIBC Bank 1615,0.00,500.00,-500.00
journal 2025.CSV,2012-10-29,Cheque,dd2551,Liquor Barn,,1090 · Bank Shareholder,0.00,40.09,-40.09
journal 2025.CSV,2012-10-29,Bill,6129,Parr's Automotive,,2000 · Accounts Payable,0.00,606.08,-606.08
journal 2025.CSV,2012-10-29,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,5.60,-5.60
journal 2025.CSV,2012-10-29,Cheque,cash,Jumbo Car Wash,,1090 · Bank Shareholder,0.00,6.40,-6.40
journal 2025.CSV,2012-10-29,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,10.58,-10.58
journal 2025.CSV,2012-10-29,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,35.00,-35.00
journal 2025.CSV,2012-10-30,Cheque,80,Heffner Lexus Toyota,,1010 · Scotia Bank Main,0.00,1531.58,-1531.58
journal 2025.CSV,2012-10-30,Cheque,dd,Bank Charges & Interest,,1010 · Scotia Bank Main,0.00,5.00,-5.00
journal 2025.CSV,2012-10-30,Cheque,cash,Nyman's Artmark,,1090 · Bank Shareholder,0.00,211.58,-211.58
journal 2025.CSV,2012-10-30,Cheque,dd,Tim Horton's,,1000 · CIBC Bank 1615,0.00,3.73,-3.73
journal 2025.CSV,2012-10-30,Cheque,cash,Joey's Only Seafood,,1090 · Bank Shareholder,0.00,59.85,-59.85
journal 2025.CSV,2012-10-31,Bill Pmt -Cheque,cash,Fibrenew,,1090 · Bank Shareholder,0.00,183.84,-183.84
journal 2025.CSV,2012-10-31,Cheque,dd,Shell Canada Products,,1000 · CIBC Bank 1615,0.00,246.94,-246.94
journal 2025.CSV,2012-10-31,General Journal,83,,Fuel,6925 · Fuel,2632.47,0.00,2632.47
journal 2025.CSV,2012-10-31,Bill,4788,Fibrenew,,2000 · Accounts Payable,0.00,183.84,-183.84
journal 2025.CSV,2012-10-31,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,56.53,-56.53
journal 2025.CSV,2012-10-31,Cheque,cash,McDonald's,,1090 · Bank Shareholder,0.00,12.46,-12.46
journal 2025.CSV,2012-10-31,Bill,SI00059,Kirk's Tire (Red Deer) Ltd.,,2000 · Accounts Payable,0.00,17.69,-17.69
journal 2025.CSV,2012-10-31,Cheque,dd,Bank Charges & Interest,,1000 · CIBC Bank 1615,0.00,40.22,-40.22
journal 2025.CSV,2012-10-31,Deposit,1998,,Deposit,1000 · CIBC Bank 1615,4371.45,0.00,4371.45
journal 2025.CSV,2012-10-31,Deposit,2197,,Deposit,1010 · Scotia Bank Main,34151.43,0.00,34151.43
journal 2025.CSV,2012-10-31,Cheque,dd,Bank Charges & Interest,,1010 · Scotia Bank Main,0.00,163.53,-163.53
journal 2025.CSV,2012-11-01,Bill Pmt -Cheque,dd,Erles Auto Repair,,1000 · CIBC Bank 1615,0.00,119.07,-119.07
journal 2025.CSV,2012-11-01,Bill,4844,Fibrenew,,2000 · Accounts Payable,0.00,1268.48,-1268.48
journal 2025.CSV,2012-11-01,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,10.40,-10.40
journal 2025.CSV,2012-11-01,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,20.00,-20.00
journal 2025.CSV,2012-11-01,Bill,4222,Erles Auto Repair,,2000 · Accounts Payable,0.00,119.07,-119.07
journal 2025.CSV,2012-11-01,Cheque,dd,Global Merchant Fees,,1000 · CIBC Bank 1615,0.00,423.85,-423.85
journal 2025.CSV,2012-11-02,Cheque,cash,Sunshine Family Restaurant,,1090 · Bank Shareholder,0.00,12.59,-12.59
journal 2025.CSV,2012-11-02,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,8.00,-8.00
journal 2025.CSV,2012-11-02,Cheque,cash,Staples,,1090 · Bank Shareholder,0.00,95.34,-95.34
journal 2025.CSV,2012-11-02,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,50.00,-50.00
journal 2025.CSV,2012-11-02,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,63.00,-63.00
journal 2025.CSV,2012-11-02,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,111.97,-111.97
journal 2025.CSV,2012-11-02,Cheque,cash,Windshield Surgeons,,1090 · Bank Shareholder,0.00,47.20,-47.20
journal 2025.CSV,2012-11-02,Cheque,dd3805,Liquor Depot,,1090 · Bank Shareholder,0.00,23.28,-23.28
journal 2025.CSV,2012-11-02,Bill,4238,Erles Auto Repair,,2000 · Accounts Payable,0.00,210.00,-210.00
journal 2025.CSV,2012-11-03,Cheque,cash,Shell Canada Products,,1090 · Bank Shareholder,0.00,80.00,-80.00
journal 2025.CSV,2012-11-03,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,79.00,-79.00
journal 2025.CSV,2012-11-03,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,6.65,-6.65
journal 2025.CSV,2012-11-03,Cheque,dd,Liquor Barn,,1000 · CIBC Bank 1615,0.00,80.88,-80.88
journal 2025.CSV,2012-11-03,Cheque,cash,Mac's,,1090 · Bank Shareholder,0.00,2.99,-2.99
journal 2025.CSV,2012-11-03,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,9.73,-9.73
journal 2025.CSV,2012-11-03,Cheque,cash,Esso,,1090 · Bank Shareholder,0.00,30.00,-30.00
journal 2025.CSV,2012-11-03,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,3.34,-3.34
journal 2025.CSV,2012-11-04,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,42.50,-42.50
journal 2025.CSV,2012-11-04,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,87.38,-87.38
journal 2025.CSV,2012-11-05,Cheque,w/d,Paul Richard (v),,1000 · CIBC Bank 1615,0.00,400.00,-400.00
journal 2025.CSV,2012-11-05,Cheque,cash,Lacombe Ford,,1090 · Bank Shareholder,0.00,173.25,-173.25
journal 2025.CSV,2012-11-06,Bill,6137,Parr's Automotive,,2000 · Accounts Payable,0.00,961.26,-961.26
journal 2025.CSV,2012-11-06,Cheque,w/d,Paul Richard (v),,1000 · CIBC Bank 1615,0.00,120.00,-120.00
journal 2025.CSV,2012-11-06,Bill Pmt -Cheque,dd,Erles Auto Repair,,1000 · CIBC Bank 1615,0.00,210.00,-210.00
journal 2025.CSV,2012-11-06,Cheque,dd,Bank Charges & Interest,,1000 · CIBC Bank 1615,0.00,45.00,-45.00
journal 2025.CSV,2012-11-06,Bill,4853,Fibrenew,,2000 · Accounts Payable,0.00,1268.48,-1268.48
journal 2025.CSV,2012-11-06,Bill,6138,Parr's Automotive,,2000 · Accounts Payable,0.00,2063.69,-2063.69
journal 2025.CSV,2012-11-07,Cheque,82,Dustan Townsend,,1010 · Scotia Bank Main,0.00,880.00,-880.00
journal 2025.CSV,2012-11-07,Cheque,dd,Red Deer Registries,,1000 · CIBC Bank 1615,0.00,94.90,-94.90
journal 2025.CSV,2012-11-07,Bill,6140,Parr's Automotive,,2000 · Accounts Payable,0.00,60.05,-60.05
journal 2025.CSV,2012-11-08,Cheque,89,Dale Mernard,,1010 · Scotia Bank Main,0.00,324.86,-324.86
journal 2025.CSV,2012-11-08,Cheque,cash,Stars,,1090 · Bank Shareholder,0.00,30.00,-30.00
journal 2025.CSV,2012-11-08,Cheque,dd,LFG Business PAD,,1000 · CIBC Bank 1615,0.00,202.27,-202.27
journal 2025.CSV,2012-11-08,Cheque,84,Paul Mansell,,1010 · Scotia Bank Main,0.00,600.00,-600.00
journal 2025.CSV,2012-11-08,Cheque,90,Jesse Gordon,,1010 · Scotia Bank Main,0.00,707.60,-707.60
journal 2025.CSV,2012-11-08,Cheque,casg,KFC,,1090 · Bank Shareholder,0.00,4.39,-4.39
journal 2025.CSV,2012-11-08,Cheque,83,Dustan Townsend,,1010 · Scotia Bank Main,0.00,276.33,-276.33
journal 2025.CSV,2012-11-08,Cheque,93,Word of Life Church,,1010 · Scotia Bank Main,0.00,200.00,-200.00
journal 2025.CSV,2012-11-09,Cheque,91,Logan Mosinsky,,1010 · Scotia Bank Main,0.00,88.35,-88.35
journal 2025.CSV,2012-11-10,Cheque,W/D,Paul Richard (v),,1010 · Scotia Bank Main,0.00,40.00,-40.00
journal 2025.CSV,2012-11-10,Bill,2551215290 111012,Telus Communications,,2000 · Accounts Payable,0.00,51.16,-51.16
journal 2025.CSV,2012-11-10,Cheque,dd,Phil's Restaurant,,1010 · Scotia Bank Main,0.00,37.51,-37.51
journal 2025.CSV,2012-11-10,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,83.72,-83.72
journal 2025.CSV,2012-11-12,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,60.74,-60.74
journal 2025.CSV,2012-11-13,Cheque,dd,LFG Business PAD,,1000 · CIBC Bank 1615,0.00,101.14,-101.14
journal 2025.CSV,2012-11-13,Cheque,cash,Jumbo Car Wash,,1090 · Bank Shareholder,0.00,8.00,-8.00
journal 2025.CSV,2012-11-13,Cheque,cash,Esso,,1090 · Bank Shareholder,0.00,67.30,-67.30
journal 2025.CSV,2012-11-13,Cheque,cash,Red Lobster,,1090 · Bank Shareholder,0.00,27.28,-27.28
journal 2025.CSV,2012-11-14,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,32.00,-32.00
journal 2025.CSV,2012-11-14,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,8.00,-8.00
journal 2025.CSV,2012-11-14,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,13.30,-13.30
journal 2025.CSV,2012-11-15,Cheque,dd,Bank Charges & Interest,,1000 · CIBC Bank 1615,0.00,45.00,-45.00
journal 2025.CSV,2012-11-15,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,7.60,-7.60
journal 2025.CSV,2012-11-15,Cheque,cash,Save On Foods,,1090 · Bank Shareholder,0.00,39.96,-39.96
journal 2025.CSV,2012-11-15,Cheque,cash,Taco Time,,1090 · Bank Shareholder,0.00,13.87,-13.87
journal 2025.CSV,2012-11-15,Cheque,w/d,Paul Richard (v),,1000 · CIBC Bank 1615,0.00,1300.00,-1300.00
journal 2025.CSV,2012-11-15,Cheque,cash,Rona,,1090 · Bank Shareholder,0.00,27.28,-27.28
journal 2025.CSV,2012-11-16,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,6.54,-6.54
journal 2025.CSV,2012-11-16,Cheque,cash,City of Red Deer,,1090 · Bank Shareholder,0.00,40.00,-40.00
journal 2025.CSV,2012-11-16,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,5.70,-5.70
journal 2025.CSV,2012-11-16,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,55.49,-55.49
journal 2025.CSV,2012-11-16,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,27.95,-27.95
journal 2025.CSV,2012-11-16,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,97.73,-97.73
journal 2025.CSV,2012-11-16,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,144.07,-144.07
journal 2025.CSV,2012-11-16,Cheque,cash,Esso,,1090 · Bank Shareholder,0.00,50.00,-50.00
journal 2025.CSV,2012-11-17,Cheque,cash,Old Spaghetti Factory,,1090 · Bank Shareholder,0.00,48.25,-48.25
journal 2025.CSV,2012-11-17,Cheque,cash,Flying J,,1090 · Bank Shareholder,0.00,100.00,-100.00
journal 2025.CSV,2012-11-17,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,64.00,-64.00
journal 2025.CSV,2012-11-17,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,130.00,-130.00
journal 2025.CSV,2012-11-17,Cheque,cash,Royal Liquor Merchants,,1090 · Bank Shareholder,0.00,73.99,-73.99
journal 2025.CSV,2012-11-17,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,19.32,-19.32
journal 2025.CSV,2012-11-17,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,22.35,-22.35
journal 2025.CSV,2012-11-17,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,86.05,-86.05
journal 2025.CSV,2012-11-17,Bill,2159581494 111712,Telus Communications,,2000 · Accounts Payable,0.00,1532.97,-1532.97
journal 2025.CSV,2012-11-17,Bill,2197864973 111712,Telus Communications,,2000 · Accounts Payable,0.00,62.72,-62.72
journal 2025.CSV,2012-11-17,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,62.47,-62.47
journal 2025.CSV,2012-11-17,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,68.03,-68.03
journal 2025.CSV,2012-11-17,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,13.21,-13.21
journal 2025.CSV,2012-11-18,Cheque,cash,Plaza Liquor Store,,1090 · Bank Shareholder,0.00,14.75,-14.75
journal 2025.CSV,2012-11-18,Bill,Fall Bridal Show,Welcome Wagon,,2000 · Accounts Payable,0.00,100.00,-100.00
journal 2025.CSV,2012-11-19,Cheque,MC5291,Calgary Parking Authority.,,1090 · Bank Shareholder,0.00,28.98,-28.98
journal 2025.CSV,2012-11-19,Bill,18681637,WCB,,2000 · Accounts Payable,0.00,12.82,-12.82
journal 2025.CSV,2012-11-19,Bill,484000872 111912,Rogers,,2000 · Accounts Payable,0.00,1100.36,-1100.36
journal 2025.CSV,2012-11-19,Cheque,cash,Prairie Office Supplies,,1090 · Bank Shareholder,0.00,17.82,-17.82
journal 2025.CSV,2012-11-20,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,45.00,-45.00
journal 2025.CSV,2012-11-20,Cheque,cash,Wendy's,,1090 · Bank Shareholder,0.00,7.84,-7.84
journal 2025.CSV,2012-11-20,Cheque,dd,CarLine,,1000 · CIBC Bank 1615,0.00,72.45,-72.45
journal 2025.CSV,2012-11-20,Credit Card Charge,2387,Finance Charges,,2300 · Capital One Mastercard 9853,0.00,34.61,-34.61
journal 2025.CSV,2012-11-20,Cheque,dd,Fas Gas Plus,,1000 · CIBC Bank 1615,0.00,59.00,-59.00
journal 2025.CSV,2012-11-20,Cheque,dd,Mongolie Grill,,1000 · CIBC Bank 1615,0.00,37.32,-37.32
journal 2025.CSV,2012-11-20,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,47.00,-47.00
journal 2025.CSV,2012-11-20,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,32.77,-32.77
journal 2025.CSV,2012-11-20,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,160.12,-160.12
journal 2025.CSV,2012-11-20,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,11.53,-11.53
journal 2025.CSV,2012-11-20,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,77.72,-77.72
journal 2025.CSV,2012-11-20,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,76.99,-76.99
journal 2025.CSV,2012-11-20,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,81.80,-81.80
journal 2025.CSV,2012-11-21,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,73.06,-73.06
journal 2025.CSV,2012-11-21,Cheque,cash,Boston Pizza.,,1090 · Bank Shareholder,0.00,21.49,-21.49
journal 2025.CSV,2012-11-21,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,30.00,-30.00
journal 2025.CSV,2012-11-21,Cheque,cash,Shell Canada Products,,1090 · Bank Shareholder,0.00,50.00,-50.00
journal 2025.CSV,2012-11-21,Cheque,dd,Cineplex,,1000 · CIBC Bank 1615,0.00,43.87,-43.87
journal 2025.CSV,2012-11-21,Cheque,dd,George's Pizza,,1000 · CIBC Bank 1615,0.00,34.22,-34.22
journal 2025.CSV,2012-11-21,Cheque,cash,Plaza Liquor Store,,1090 · Bank Shareholder,0.00,46.54,-46.54
journal 2025.CSV,2012-11-22,Cheque,dd,Fas Gas Plus,,1000 · CIBC Bank 1615,0.00,57.00,-57.00
journal 2025.CSV,2012-11-22,Cheque,cash,Edmonton Airports,,1090 · Bank Shareholder,0.00,5.00,-5.00
journal 2025.CSV,2012-11-22,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,9.32,-9.32
journal 2025.CSV,2012-11-22,Cheque,cash,Husky,,1090 · Bank Shareholder,0.00,34.44,-34.44
journal 2025.CSV,2012-11-22,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,35.01,-35.01
journal 2025.CSV,2012-11-23,Cheque,dd,A Buck or Two,,1000 · CIBC Bank 1615,0.00,79.80,-79.80
journal 2025.CSV,2012-11-23,Cheque,dd,Staples,,1000 · CIBC Bank 1615,0.00,600.66,-600.66
journal 2025.CSV,2012-11-23,Cheque,cash,Shell Canada Products,,1090 · Bank Shareholder,0.00,35.00,-35.00
journal 2025.CSV,2012-11-24,Cheque,cash,Sobey's,,1090 · Bank Shareholder,0.00,3.99,-3.99
journal 2025.CSV,2012-11-24,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,20.04,-20.04
journal 2025.CSV,2012-11-24,Cheque,csah,Liquor Barn,,1090 · Bank Shareholder,0.00,5.01,-5.01
journal 2025.CSV,2012-11-25,Cheque,cash,Petro Canada,,1090 · Bank Shareholder,0.00,20.18,-20.18
journal 2025.CSV,2012-11-25,Cheque,cash,Real Canadian Super Store,,1090 · Bank Shareholder,0.00,8.52,-8.52
journal 2025.CSV,2012-11-25,Cheque,cash,Up Town Liquor Store,,1090 · Bank Shareholder,0.00,3.85,-3.85
journal 2025.CSV,2012-11-25,Cheque,cash,Mr Mikes Steak House,,1090 · Bank Shareholder,0.00,49.82,-49.82
journal 2025.CSV,2012-11-25,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,108.96,-108.96
journal 2025.CSV,2012-11-25,Cheque,cash,Jumbo Car Wash,,1090 · Bank Shareholder,0.00,6.40,-6.40
journal 2025.CSV,2012-11-26,Cheque,Vi2450,Communications Group,,1090 · Bank Shareholder,0.00,63.00,-63.00
journal 2025.CSV,2012-11-26,Cheque,dd,Cooperators CSI,,1000 · CIBC Bank 1615,0.00,105.15,-105.15
journal 2025.CSV,2012-11-26,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,100.00,-100.00
journal 2025.CSV,2012-11-26,Bill Pmt -Cheque,dd,Rogers,4-8400-0872,1090 · Bank Shareholder,0.00,923.98,-923.98
journal 2025.CSV,2012-11-27,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,41.77,-41.77
journal 2025.CSV,2012-11-27,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,38.01,-38.01
journal 2025.CSV,2012-11-27,Cheque,cash,Tiki Ming,,1090 · Bank Shareholder,0.00,9.85,-9.85
journal 2025.CSV,2012-11-27,Cheque,cash,Rogers,4-8400-0872,1090 · Bank Shareholder,0.00,22.04,-22.04
journal 2025.CSV,2012-11-27,Cheque,dd,Rogers,4-8400-0872,1000 · CIBC Bank 1615,0.00,62.99,-62.99
journal 2025.CSV,2012-11-27,Cheque,cash,Bianca Amor's Liquidation Superstore,,1090 · Bank Shareholder,0.00,6.30,-6.30
journal 2025.CSV,2012-11-27,Bill,50243,Indy Signs Inc.,,2000 · Accounts Payable,0.00,243.59,-243.59
journal 2025.CSV,2012-11-28,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,50.00,-50.00
journal 2025.CSV,2012-11-28,Cheque,dd,Princess Auto,,1000 · CIBC Bank 1615,0.00,78.74,-78.74
journal 2025.CSV,2012-11-28,Cheque,dd,AMEX,,1000 · CIBC Bank 1615,0.00,4.95,-4.95
journal 2025.CSV,2012-11-29,Cheque,cash,Boston Pizza.,,1090 · Bank Shareholder,0.00,20.98,-20.98
journal 2025.CSV,2012-11-29,Cheque,cash,Domo Gas,,1090 · Bank Shareholder,0.00,30.10,-30.10
journal 2025.CSV,2012-11-29,Cheque,dd,Bank Charges & Interest,,1000 · CIBC Bank 1615,0.00,45.00,-45.00
journal 2025.CSV,2012-11-29,Cheque,283,Michael Richard,,1000 · CIBC Bank 1615,0.00,380.00,-380.00
journal 2025.CSV,2012-11-29,Credit,484000872 112912,Rogers,,2000 · Accounts Payable,50.00,0.00,50.00
journal 2025.CSV,2012-11-29,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,102.59,-102.59
journal 2025.CSV,2012-11-29,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,154.59,-154.59
journal 2025.CSV,2012-11-29,Cheque,dd,Esso,,1000 · CIBC Bank 1615,0.00,50.00,-50.00
journal 2025.CSV,2012-11-29,Cheque,cash,7-11,,1090 · Bank Shareholder,0.00,40.00,-40.00
journal 2025.CSV,2012-11-29,Cheque,cash,Montana's Cookhouse,,1090 · Bank Shareholder,0.00,27.27,-27.27
journal 2025.CSV,2012-11-30,Bill,4839,Fibrenew,,2000 · Accounts Payable,0.00,1403.27,-1403.27
journal 2025.CSV,2012-11-30,Bill,SI00060,Kirk's Tire (Red Deer) Ltd.,,2000 · Accounts Payable,0.00,17.69,-17.69
journal 2025.CSV,2012-11-30,Cheque,284,Paul Mansell,,1000 · CIBC Bank 1615,0.00,537.39,-537.39
journal 2025.CSV,2012-11-30,Cheque,dd,Bank Charges & Interest,,1000 · CIBC Bank 1615,0.00,35.09,-35.09
journal 2025.CSV,2012-11-30,Deposit,1999,,Deposit,1000 · CIBC Bank 1615,4775.83,0.00,4775.83
journal 2025.CSV,2012-11-30,General Journal,88,,Meals,6500 · Meals and Entertainment,419.21,0.00,419.21
journal 2025.CSV,2012-11-30,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,43.00,-43.00
journal 2025.CSV,2012-11-30,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,50.01,-50.01
journal 2025.CSV,2012-11-30,Deposit,2276,,Deposit,1010 · Scotia Bank Main,28360.95,0.00,28360.95
journal 2025.CSV,2012-12-01,Cheque,dd,Fas Gas Plus,,1010 · Scotia Bank Main,0.00,116.00,-116.00
journal 2025.CSV,2012-12-01,Cheque,dd,Liquor Barn,,1010 · Scotia Bank Main,0.00,38.24,-38.24
journal 2025.CSV,2012-12-01,Cheque,dd,Fas Gas Plus,,1010 · Scotia Bank Main,0.00,67.01,-67.01
journal 2025.CSV,2012-12-01,Cheque,dd,Esso,,1010 · Scotia Bank Main,0.00,41.00,-41.00
journal 2025.CSV,2012-12-01,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,14.52,-14.52
journal 2025.CSV,2012-12-01,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,90.45,-90.45
journal 2025.CSV,2012-12-01,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,51.29,-51.29
journal 2025.CSV,2012-12-01,Cheque,cash,George's Pizza,,1090 · Bank Shareholder,0.00,17.05,-17.05
journal 2025.CSV,2012-12-01,Cheque,cash,Walmart,,1090 · Bank Shareholder,0.00,5.82,-5.82
journal 2025.CSV,2012-12-01,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,136.61,-136.61
journal 2025.CSV,2012-12-01,Cheque,dd,Fas Gas Plus,,1010 · Scotia Bank Main,0.00,97.80,-97.80
journal 2025.CSV,2012-12-01,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,45.14,-45.14
journal 2025.CSV,2012-12-01,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,46.43,-46.43
journal 2025.CSV,2012-12-01,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,40.03,-40.03
journal 2025.CSV,2012-12-01,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,10.01,-10.01
journal 2025.CSV,2012-12-02,Cheque,cash,Sobey's,,1090 · Bank Shareholder,0.00,75.82,-75.82
journal 2025.CSV,2012-12-03,Bill Pmt -Cheque,cash,Parr's Automotive,,1090 · Bank Shareholder,0.00,502.07,-502.07
journal 2025.CSV,2012-12-03,Cheque,dd,Bank Charges & Interest,,1000 · CIBC Bank 1615,0.00,45.00,-45.00
journal 2025.CSV,2012-12-03,Cheque,dd,Global Merchant Fees,,1000 · CIBC Bank 1615,0.00,309.55,-309.55
journal 2025.CSV,2012-12-03,Cheque,dd,Bank Charges & Interest,,1010 · Scotia Bank Main,0.00,19.17,-19.17
journal 2025.CSV,2012-12-03,Cheque,dd,Fas Gas Plus,,1000 · CIBC Bank 1615,0.00,56.38,-56.38
journal 2025.CSV,2012-12-03,Bill Pmt -Cheque,101,Parr's Automotive,,1010 · Scotia Bank Main,0.00,2000.00,-2000.00
journal 2025.CSV,2012-12-03,Cheque,104,Kevin Boulley,,1010 · Scotia Bank Main,0.00,1000.00,-1000.00
journal 2025.CSV,2012-12-03,Cheque,dd,Heffner Lexus Toyota,,1010 · Scotia Bank Main,0.00,471.98,-471.98
journal 2025.CSV,2012-12-03,Cheque,dd,Heffner Lexus Toyota,,1010 · Scotia Bank Main,0.00,889.87,-889.87
journal 2025.CSV,2012-12-03,Cheque,dd,Ace Truck,,1010 · Scotia Bank Main,0.00,2695.40,-2695.40
journal 2025.CSV,2012-12-03,Cheque,dd,Bank Charges & Interest,,1010 · Scotia Bank Main,0.00,112.50,-112.50
journal 2025.CSV,2012-12-03,Cheque,103,Paul Mansell,,1010 · Scotia Bank Main,0.00,1950.00,-1950.00
