FULL RECEIPTS REPORT FOR 2019 (All Columns, Including Nulls)
========================================================================================================================
id	source_system	source_reference	receipt_date	vendor_name	description	currency	gross_amount	gst_amount	net_amount	expense_account	payment_method	validation_status	validation_reason	event_batch_id	source_hash	created_at
444	quickbooks_csv	445	2019-06-27	PLENTY OF LIQUOR		CAD	56.00	2.67	53.33	OTHER_EXPENSE	Debit	POSTED	NULL	459	c24ac30c9139be6c08fadc6907afea748c92ad160fedea333054a18523b4e2ba	2025-09-14 16:52:48.101950-06:00
441	quickbooks_csv	442	2019-06-27	PLENTY OF LIQUOR		CAD	212.84	10.14	202.70	OTHER_EXPENSE	Debit	POSTED	NULL	456	376e6bd2624d7f7c613fe371b62ed78ca85ae7cf42ffb89d03bf7ba4c0c8a7da	2025-09-14 16:52:48.101950-06:00
442	quickbooks_csv	443	2019-06-27	PLENTY OF LIQUOR		CAD	69.44	3.14	66.30	OTHER_EXPENSE	Debit	POSTED	NULL	457	bd385dc18158988f927bc1b0f2937902e334026c4a52dbfc3e559de7501aa78f	2025-09-14 16:52:48.101950-06:00
443	quickbooks_csv	444	2019-06-27	PLENTY OF LIQUOR		CAD	181.15	8.63	172.52	OTHER_EXPENSE	Debit	POSTED	NULL	458	16ff9a69cc3955c343e577daceff7470b0f39d450fb26785f013d937ca686413	2025-09-14 16:52:48.101950-06:00
440	quickbooks_csv	441	2019-06-27	PLENTY OF LIQUOR		CAD	52.53	2.50	50.03	OTHER_EXPENSE	Debit	POSTED	NULL	455	e7679ec5b4f738daca5f732135ea6bb8878d5723544b4b60868f3569220d516f	2025-09-14 16:52:48.101950-06:00
438	quickbooks_csv	439	2019-06-28	PLENTY OF LIQUOR		CAD	84.80	4.04	80.76	OTHER_EXPENSE	Debit	POSTED	NULL	453	21f3ab433fb177aa3dfdc826ab0bf9dc9b7b988d2165371abdd9c860494bf1d7	2025-09-14 16:52:48.101950-06:00
439	quickbooks_csv	440	2019-06-28	PLENTY OF LIQUOR		CAD	42.00	2.00	40.00	OTHER_EXPENSE	Debit	POSTED	NULL	454	506a07af22ba7a9a9f7578c56aacaf9df2a91f03f84da67704b1b0dbdc76669b	2025-09-14 16:52:48.101950-06:00
492	quickbooks_csv	493	2019-06-29	PLENTY OF LIQUOR		CAD	44.98	2.10	42.88	OTHER_EXPENSE	Debit	POSTED	NULL	507	6d1a9dd1d5effafde343deb1c59869c9736319bd0486808628c3187f69367026	2025-09-14 16:52:48.101950-06:00
456	quickbooks_csv	457	2019-07-05	PLENTY OF LIQUOR		CAD	200.64	9.20	191.44	OTHER_EXPENSE	Debit	POSTED	NULL	471	3dba316226271ecc3c279e4d45a36ac201a0c5e7782b5ee35fb18aef77aaa0fe	2025-09-14 16:52:48.101950-06:00
426	quickbooks_csv	427	2019-07-05	PLENTY OF LIQUOR		CAD	115.96	5.35	110.61	OTHER_EXPENSE	Debit	POSTED	NULL	441	7d03c4def56327a5b96fe24ef85bd2bb12fd10f4ab70f3e87e145f27044aefbf	2025-09-14 16:52:48.101950-06:00
454	quickbooks_csv	455	2019-07-05	PLENTY OF LIQUOR		CAD	28.53	1.35	27.18	OTHER_EXPENSE	Debit	POSTED	NULL	469	f14de535cad0754f7be182fd586046cc1bc5a15d11a598a9912bf5a573c30647	2025-09-14 16:52:48.101950-06:00
457	quickbooks_csv	458	2019-07-05	PLENTY OF LIQUOR		CAD	99.12	4.43	94.69	OTHER_EXPENSE	Debit	POSTED	NULL	472	f64378561d391feca6740ded14ca3c71ada4a0dca405f762dfa1836f98169e6d	2025-09-14 16:52:48.101950-06:00
458	quickbooks_csv	459	2019-07-05	PLENTY OF LIQUOR		CAD	93.11	4.25	88.86	OTHER_EXPENSE	Debit	POSTED	NULL	473	35c8135f50be31366a0616686af2dac5de1a945c590ee3cfc182b9eafad18448	2025-09-14 16:52:48.101950-06:00
459	quickbooks_csv	460	2019-07-05	PLENTY OF LIQUOR		CAD	11.61	0.55	11.06	OTHER_EXPENSE	Debit	POSTED	NULL	474	1a98a0a86314e3ded778d1f7eca2209c7bb1cbcd523d58ba6182ea13493c3a0d	2025-09-14 16:52:48.101950-06:00
491	quickbooks_csv	492	2019-07-05	PLENTY OF LIQUOR		CAD	127.52	5.84	121.68	OTHER_EXPENSE	Debit	POSTED	NULL	506	9f020b545b38f292d108a740cdc2777a71f553611c9a5d60746fffecfde1aa74	2025-09-14 16:52:48.101950-06:00
747	quickbooks_csv	748	2019-07-12	PLENTY OF LIQUOR		CAD	117.83	5.37	112.46	OTHER_EXPENSE	Debit	POSTED	NULL	762	ff6c4f762381a36c23d46d589e3081c129e7671a4487c6558ad75f5fb22aa70a	2025-09-14 16:52:48.101950-06:00
748	quickbooks_csv	749	2019-07-12	PLENTY OF LIQUOR		CAD	69.78	3.30	66.48	OTHER_EXPENSE	Debit	POSTED	NULL	763	024295fc1e9372a1eba0b6ea0b9c7dc864b67219d6ebab282cfd6560e0cd5fb3	2025-09-14 16:52:48.101950-06:00
749	quickbooks_csv	750	2019-07-12	PLENTY OF LIQUOR		CAD	376.64	17.84	358.80	OTHER_EXPENSE	Debit	POSTED	NULL	764	80a1ccf6923f498aad671e68204e98d482588b24dc4be80a9c48dc5e19912402	2025-09-14 16:52:48.101950-06:00
750	quickbooks_csv	751	2019-07-12	PLENTY OF LIQUOR		CAD	147.66	6.67	140.99	OTHER_EXPENSE	Debit	POSTED	NULL	765	0079e0e805211ece1c04d75d1a3c9ed109a7698574717a48f012bb26117b7f37	2025-09-14 16:52:48.101950-06:00
453	quickbooks_csv	454	2019-07-12	PLENTY OF LIQUOR		CAD	147.31	7.01	140.30	OTHER_EXPENSE	Cash	POSTED	NULL	468	d5f9600e7e1572f52c5b5cc8a50fa1290e1f79b27fbdb3e64e6bca06bf9aebf4	2025-09-14 16:52:48.101950-06:00
746	quickbooks_csv	747	2019-07-12	PLENTY OF LIQUOR		CAD	69.98	3.24	66.74	OTHER_EXPENSE	Debit	POSTED	NULL	761	c8d437ea8af0425ca5e807d195a8d660e27ebe1c0df2c78a04cb51e86f89368a	2025-09-14 16:52:48.101950-06:00
490	quickbooks_csv	491	2019-07-12	PLENTY OF LIQUOR		CAD	32.40	1.62	30.78	OTHER_EXPENSE	Debit	POSTED	NULL	505	c52e9069ebbfe6be77e3c701e664f9db86e219005aebdf0b9eb32c30e50575ae	2025-09-14 16:52:48.101950-06:00
467	quickbooks_csv	468	2019-07-13	PLENTY OF LIQUOR		CAD	57.79	2.75	55.04	OTHER_EXPENSE	Cash	POSTED	NULL	482	162731193f232bb3bb72efca04831f0116fee4250d9cde6446e31f43cf7599b3	2025-09-14 16:52:48.101950-06:00
745	quickbooks_csv	746	2019-07-19	PLENTY OF LIQUOR		CAD	335.66	15.44	320.22	OTHER_EXPENSE	Debit	POSTED	NULL	760	d1d91434b83d9ff14ef173346548a015f3e78b7e7ad25ee3c2338719a83517bb	2025-09-14 16:52:48.101950-06:00
451	quickbooks_csv	452	2019-07-19	PLENTY OF LIQUOR		CAD	50.52	2.41	48.11	OTHER_EXPENSE	Debit	POSTED	NULL	466	0579e8373472108dbe3d6b4a1fdf3acc2aee4bd06e67ee0e6f4a6fbcc879e1a5	2025-09-14 16:52:48.101950-06:00
462	quickbooks_csv	463	2019-07-19	PLENTY OF LIQUOR		CAD	58.05	2.62	55.43	OTHER_EXPENSE	Debit	POSTED	NULL	477	ea342d8fca52b7be6b7e722caf334433e1bbccedac17b4249f2dd0549b1e76d1	2025-09-14 16:52:48.101950-06:00
615	quickbooks_csv	616	2019-07-26	PLENTY OF LIQUOR		CAD	57.79	2.71	55.08	OTHER_EXPENSE	Debit	POSTED	NULL	630	e0cc108f772fa63756e6abad91126871b10461b41957276133ebf518df720f0a	2025-09-14 16:52:48.101950-06:00
751	quickbooks_csv	752	2019-07-26	PLENTY OF LIQUOR		CAD	50.52	2.41	48.11	OTHER_EXPENSE	Debit	POSTED	NULL	766	275d673b81a01bb1b12de503e4f7b091e1fbe3a7fa7f93a096575389347992ec	2025-09-14 16:52:48.101950-06:00
744	quickbooks_csv	745	2019-07-26	PLENTY OF LIQUOR		CAD	56.95	2.69	54.26	OTHER_EXPENSE	Debit	POSTED	NULL	759	63d048e0f130147682d68240edc197161aebd0fc908b87fa9ab3569cdf769514	2025-09-14 16:52:48.101950-06:00
616	quickbooks_csv	617	2019-07-26	PLENTY OF LIQUOR		CAD	147.31	6.87	140.44	OTHER_EXPENSE	Debit	POSTED	NULL	631	30592f4d833d051159ba376f4868000ee320d6002dcb5f44657fdb8f13798473	2025-09-14 16:52:48.101950-06:00
425	quickbooks_csv	426	2019-07-26	PLENTY OF LIQUOR		CAD	54.60	2.57	52.03	OTHER_EXPENSE	Debit	POSTED	NULL	440	abf819e669111b1d3c0be65296bb57e65b9b01da4a70a4ee4f8b776db1b02a83	2025-09-14 16:52:48.101950-06:00
428	quickbooks_csv	429	2019-08-09	PLENTY OF LIQUOR		CAD	203.76	9.70	194.06	OTHER_EXPENSE	Cash	POSTED	NULL	443	30d29804df61cb91112effcc330e0a0f3ced9b7c60c9c365d0ec2b060efb51b7	2025-09-14 16:52:48.101950-06:00
415	quickbooks_csv	416	2019-08-09	PLENTY OF LIQUOR		CAD	78.17	3.72	74.45	OTHER_EXPENSE	Cash	POSTED	NULL	430	762732826163fe0b17bd9f6c29b31242f94e064a2d7ab77e5d3e28f86c2b49f0	2025-09-14 16:52:48.101950-06:00
435	quickbooks_csv	436	2019-08-16	PLENTY OF LIQUOR		CAD	82.19	3.78	78.41	OTHER_EXPENSE	Debit	POSTED	NULL	450	a67e19bc74891ae3115456bf47dedbb87af9589119eb57254b59a184676a8b95	2025-09-14 16:52:48.101950-06:00
455	quickbooks_csv	456	2019-08-16	PLENTY OF LIQUOR		CAD	203.76	9.29	194.47	OTHER_EXPENSE	Debit	POSTED	NULL	470	d0a123652fdf96043c80ca1ccba4fc6882fae10be9722465ddd656363ad8fb56	2025-09-14 16:52:48.101950-06:00
437	quickbooks_csv	438	2019-08-16	PLENTY OF LIQUOR		CAD	18.71	0.89	17.82	OTHER_EXPENSE	Cash	POSTED	NULL	452	c3e5e178e0cb089f4c2826d26678f975eaaa9e1ade039dac0bae97343e3e76b8	2025-09-14 16:52:48.101950-06:00
436	quickbooks_csv	437	2019-08-16	PLENTY OF LIQUOR		CAD	39.29	1.79	37.50	OTHER_EXPENSE	Debit	POSTED	NULL	451	aa9378ce2a088da17e5083dca93eb6f86ca2cbc8d47fe71c978c29cd5305020c	2025-09-14 16:52:48.101950-06:00
434	quickbooks_csv	435	2019-08-16	PLENTY OF LIQUOR		CAD	101.68	4.60	97.08	OTHER_EXPENSE	Debit	POSTED	NULL	449	f53f5e323705c0e5eef98efdd8e5e0a54247351ad83abd264d142f74325502bb	2025-09-14 16:52:48.101950-06:00
430	quickbooks_csv	431	2019-08-16	PLENTY OF LIQUOR		CAD	115.34	5.49	109.85	OTHER_EXPENSE	Cash	POSTED	NULL	445	0362bf990039806411ea482ccc0211e5cd1f771138aa796ba2d7dce9160ae7db	2025-09-14 16:52:48.101950-06:00
429	quickbooks_csv	430	2019-08-16	PLENTY OF LIQUOR		CAD	93.72	4.27	89.45	OTHER_EXPENSE	Debit	POSTED	NULL	444	f86a06815b865a0d2fc63561ee9300e1441fda47c30406007c75f360cc7031d8	2025-09-14 16:52:48.101950-06:00
414	quickbooks_csv	415	2019-08-16	PLENTY OF LIQUOR		CAD	179.82	8.31	171.51	OTHER_EXPENSE	Debit	POSTED	NULL	429	e4b5eccfc01a8f35abe0d17c7a7c44c7e74c6a4e28022d7e1f3ac03d7e8c1b09	2025-09-14 16:52:48.101950-06:00
413	quickbooks_csv	414	2019-08-16	PLENTY OF LIQUOR		CAD	185.61	8.40	177.21	OTHER_EXPENSE	Debit	POSTED	NULL	428	850318b02b26bd34646339ee83cdf1290e5fe8416489000b936a58ed05d51c03	2025-09-14 16:52:48.101950-06:00
416	quickbooks_csv	417	2019-08-22	PLENTY OF LIQUOR		CAD	33.03	1.55	31.48	OTHER_EXPENSE	Debit	POSTED	NULL	431	ec20f3fef420c36dc8bebe01486d18f8a675c2321366d5932c46b2477bf7aafa	2025-09-14 16:52:48.101950-06:00
418	quickbooks_csv	419	2019-08-23	PLENTY OF LIQUOR		CAD	143.07	6.47	136.60	OTHER_EXPENSE	Cash	POSTED	NULL	433	192f26b9517917033d418509ae3e67e8dc915da33458e0d851136b5d862fe666	2025-09-14 16:52:48.101950-06:00
417	quickbooks_csv	418	2019-08-23	PLENTY OF LIQUOR		CAD	42.72	1.95	40.77	OTHER_EXPENSE	Cash	POSTED	NULL	432	22518f0ce17ed335729503d239cfcac5d9929e33cf7449efbb1ae116cb0f7757	2025-09-14 16:52:48.101950-06:00
424	quickbooks_csv	425	2019-08-30	PLENTY OF LIQUOR		CAD	94.76	4.28	90.48	OTHER_EXPENSE	Cash	POSTED	NULL	439	b224c56b2b9b0c100dcdc68b837ecda5cbdc806da3ff375d6b4b8ac5e491a8e1	2025-09-14 16:52:48.101950-06:00
427	quickbooks_csv	428	2019-08-30	PLENTY OF LIQUOR		CAD	290.24	13.42	276.82	OTHER_EXPENSE	Cash	POSTED	NULL	442	5bfb2d1a4955acbee770cb2808a08165d09de6eb10d9f8363a5286192e351036	2025-09-14 16:52:48.101950-06:00
422	quickbooks_csv	423	2019-08-30	PLENTY OF LIQUOR		CAD	74.47	3.55	70.92	OTHER_EXPENSE	Debit	POSTED	NULL	437	002d767dffee0060f3131a26dbb3609a61b4f4b73fc559f5fe89b24cf5396348	2025-09-14 16:52:48.101950-06:00
420	quickbooks_csv	421	2019-08-30	PLENTY OF LIQUOR		CAD	78.17	3.60	74.57	OTHER_EXPENSE	Debit	POSTED	NULL	435	f1b23ee60d59528eb198ecd61891f2449f1f98d40a92f1c5f85047c061e5f31f	2025-09-14 16:52:48.101950-06:00
419	quickbooks_csv	420	2019-08-30	PLENTY OF LIQUOR		CAD	311.56	14.44	297.12	OTHER_EXPENSE	Cash	POSTED	NULL	434	f395fd120c7f74d8f276ad2a7afc652f2b7fd8f14304d204d8087094ab149f20	2025-09-14 16:52:48.101950-06:00
423	quickbooks_csv	424	2019-08-30	PLENTY OF LIQUOR		CAD	71.83	3.25	68.58	OTHER_EXPENSE	Cash	POSTED	NULL	438	a7414bb4d229bf694773049d1b3cc11f0f1c9f2f425664a57e0fe182b7b6eb87	2025-09-14 16:52:48.101950-06:00
421	quickbooks_csv	422	2019-08-30	PLENTY OF LIQUOR		CAD	158.45	7.20	151.25	OTHER_EXPENSE	Cash	POSTED	NULL	436	f88fd7bc7b0e84b177d4cb9121db1be38a70bf6f7236d7e8c688da00c058e15d	2025-09-14 16:52:48.101950-06:00
431	quickbooks_csv	432	2019-08-31	PLENTY OF LIQUOR		CAD	23.19	1.10	22.09	OTHER_EXPENSE	Cash	POSTED	NULL	446	9d5d7a2ec23830361c2d52c4308ba550be87103430fc72f84f0c6dea96414c0d	2025-09-14 16:52:48.101950-06:00
465	quickbooks_csv	466	2019-09-01	PLENTY OF LIQUOR		CAD	78.66	3.75	74.91	OTHER_EXPENSE	Cash	POSTED	NULL	480	e731a05167e971a153c3fb2854ed68803b7dc887b4ac21bebd168dd931c9967a	2025-09-14 16:52:48.101950-06:00
766	quickbooks_csv	767	2019-09-04	PLENTY OF LIQUOR		CAD	177.46	8.45	169.01	OTHER_EXPENSE	Cash	POSTED	NULL	781	be5849517fd88f56c8b9e068a09655443f88f2f77b6681716fa584615387e0c2	2025-09-14 16:52:48.101950-06:00
753	quickbooks_csv	754	2019-09-04	PLENTY OF LIQUOR		CAD	110.01	5.24	104.77	OTHER_EXPENSE	Cash	POSTED	NULL	768	c6e39540f31d910733d7ea122cfe6f1704b45cd9e377b21d6e1068b22bcd299f	2025-09-14 16:52:48.101950-06:00
755	quickbooks_csv	756	2019-09-04	PLENTY OF LIQUOR		CAD	150.59	7.17	143.42	OTHER_EXPENSE	Cash	POSTED	NULL	770	426c9ecd2673b8319d119450462ec51d4c2ca9a76ba2c4a61687d1a1b1419d51	2025-09-14 16:52:48.101950-06:00
768	quickbooks_csv	769	2019-09-07	PLENTY OF LIQUOR		CAD	119.81	5.71	114.10	OTHER_EXPENSE	Cash	POSTED	NULL	783	709694e5337ad68712c0b2a02a1e7ee56276fe39408950afd512a9624eebe269	2025-09-14 16:52:48.101950-06:00
466	quickbooks_csv	467	2019-09-07	PLENTY OF LIQUOR		CAD	116.06	5.53	110.53	OTHER_EXPENSE	Cash	POSTED	NULL	481	1a3129f8cfdfab9820d08ada8b38e9adacdaf50126f154999aea170345ba87af	2025-09-14 16:52:48.101950-06:00
803	quickbooks_csv	804	2019-09-07	PLENTY OF LIQUOR		CAD	43.59	2.04	41.55	OTHER_EXPENSE	Cash	POSTED	NULL	818	f335a7742de0d39e27f7f90faae2c1cfd6c14c18636df6db5307a6a9dcd1c2e1	2025-09-14 16:52:48.101950-06:00
802	quickbooks_csv	803	2019-09-13	PLENTY OF LIQUOR		CAD	110.01	5.05	104.96	OTHER_EXPENSE	Cash	POSTED	NULL	817	1df291f38179efb4170b2ca9dfdbe529efb23d7398603feb8871712a6c3b2939	2025-09-14 16:52:48.101950-06:00
801	quickbooks_csv	802	2019-09-13	PLENTY OF LIQUOR		CAD	150.59	6.89	143.70	OTHER_EXPENSE	Cash	POSTED	NULL	816	ef5d8aa865617b0a3f96a098ebb05444565e40e47a3451377910372c543f36ed	2025-09-14 16:52:48.101950-06:00
752	quickbooks_csv	753	2019-09-13	PLENTY OF LIQUOR		CAD	603.74	28.75	574.99	OTHER_EXPENSE	Cash	POSTED	NULL	767	c1037ef6a9600d2ae0a4cd3bf2abe79c173c93d5c76740974153a67e7c6a360d	2025-09-14 16:52:48.101950-06:00
796	quickbooks_csv	797	2019-09-13	PLENTY OF LIQUOR		CAD	116.06	5.29	110.77	OTHER_EXPENSE	Cash	POSTED	NULL	811	d9e397192651a99cb57e2284c46de52964bdd2937228dc11c8d0893b72e1fbfb	2025-09-14 16:52:48.101950-06:00
799	quickbooks_csv	800	2019-09-13	PLENTY OF LIQUOR		CAD	78.66	3.55	75.11	OTHER_EXPENSE	Cash	POSTED	NULL	814	425352eebb92f5725b67c3424699b09034f796b724dd656a9b373c3726bbe7f4	2025-09-14 16:52:48.101950-06:00
800	quickbooks_csv	801	2019-09-13	PLENTY OF LIQUOR		CAD	177.46	8.04	169.42	OTHER_EXPENSE	Cash	POSTED	NULL	815	e407b4f713c8f510942f0315c3a303e1abaf2c486ca1c905a24ad9ca3427bb4f	2025-09-14 16:52:48.101950-06:00
769	quickbooks_csv	770	2019-09-13	PLENTY OF LIQUOR		CAD	84.18	4.00	80.18	OTHER_EXPENSE	Cash	POSTED	NULL	784	5f585926ba0725c6d192d7755d82cf5213db14b64a8555d2cacb30ec6bde236b	2025-09-14 16:52:48.101950-06:00
464	quickbooks_csv	465	2019-09-14	PLENTY OF LIQUOR		CAD	124.64	2.40	122.24	OTHER_EXPENSE	Cash	POSTED	NULL	479	d4583306a6ff27c2b15781ae0ba2c9d1f4b33e91ba2553482917971f16ab07a9	2025-09-14 16:52:48.101950-06:00
776	quickbooks_csv	777	2019-10-18	PLENTY OF LIQUOR		CAD	178.52	8.26	170.26	OTHER_EXPENSE	Debit	POSTED	NULL	791	a5223fe7bc1a4aa323e3cebf21aa318e0d6eb60fb660571eaceb48c990a9a0d7	2025-09-14 16:52:48.101950-06:00
485	quickbooks_csv	486	2019-10-19	PLENTY OF LIQUOR		CAD	134.10	6.19	127.91	OTHER_EXPENSE	Cash	POSTED	NULL	500	bfc02057cb7ddc1ad8de0b650cb6e06159ab50f294de86a157638d2547b1add7	2025-09-14 16:52:48.101950-06:00
787	quickbooks_csv	788	2019-10-24	PLENTY OF LIQUOR		CAD	75.40	3.54	71.86	OTHER_EXPENSE	Debit	POSTED	NULL	802	14f275a7024f54406cf366728f3b8e36f01cbb0ca6be3dcfd0bf29bd2aac5938	2025-09-14 16:52:48.101950-06:00
779	quickbooks_csv	780	2019-10-24	PLENTY OF LIQUOR		CAD	288.11	13.30	274.81	OTHER_EXPENSE	Debit	POSTED	NULL	794	1c750119965e5c111e1c05c2cedef465ae07767eec9300b2f0c75352e9dc7bea	2025-09-14 16:52:48.101950-06:00
486	quickbooks_csv	487	2019-10-26	PLENTY OF LIQUOR		CAD	136.15	6.22	129.93	OTHER_EXPENSE	Cash	POSTED	NULL	501	266c83dfe1f98e65fd7bd6a983d5425a24896ac0e9a0d9e1319630350f9d9897	2025-09-14 16:52:48.101950-06:00
784	quickbooks_csv	785	2019-10-31	PLENTY OF LIQUOR		CAD	306.04	13.96	292.08	OTHER_EXPENSE	Debit	POSTED	NULL	799	51de870ca537530753092435d9f430cc179b444847a2762ed88b5ad10682cd76	2025-09-14 16:52:48.101950-06:00
588	quickbooks_csv	589	2019-11-06	PLENTY OF LIQUOR		CAD	186.43	8.50	177.93	OTHER_EXPENSE	Debit	POSTED	NULL	603	f3cf8016dc5c5850444751d78f5d60740866576859be30d776ea35c25a547000	2025-09-14 16:52:48.101950-06:00
809	quickbooks_csv	810	2019-11-06	PLENTY OF LIQUOR		CAD	122.38	5.69	116.69	OTHER_EXPENSE	Debit	POSTED	NULL	824	dda8ec98cd1b82311dac9361a8790f2de2b1cf05bb2a6792fe95e249d9984b5b	2025-09-14 16:52:48.101950-06:00
566	quickbooks_csv	567	2019-11-08	PLENTY OF LIQUOR		CAD	365.01	17.38	347.63	OTHER_EXPENSE	Cash	POSTED	NULL	581	54184bca836630f7188d28c38f8693d27c7352cf013bff7bb41ce9bfaab9e973	2025-09-14 16:52:48.101950-06:00
812	quickbooks_csv	813	2019-11-15	PLENTY OF LIQUOR		CAD	278.21	13.25	264.96	OTHER_EXPENSE	Cash	POSTED	NULL	827	989bb423a5c96f3b2b640a3aec18d8de8441dbe29e144070d6e9fa345c81effa	2025-09-14 16:52:48.101950-06:00
806	quickbooks_csv	807	2019-11-18	PLENTY OF LIQUOR		CAD	201.28	9.15	192.13	OTHER_EXPENSE	Cash	POSTED	NULL	821	2a3b3af89ab203c86389572d6713add3e18470bc45b8dda7b123a9def1a76813	2025-09-14 16:52:48.101950-06:00
487	quickbooks_csv	488	2019-11-19	PLENTY OF LIQUOR		CAD	99.34	4.73	94.61	OTHER_EXPENSE	Cash	POSTED	NULL	502	f4cd88a68dacdbfb1423426afc35a06e4cbe44b85d56a04105cbaab8ed5a6e56	2025-09-14 16:52:48.101950-06:00
794	quickbooks_csv	795	2019-11-22	PLENTY OF LIQUOR		CAD	78.43	3.55	74.88	OTHER_EXPENSE	Debit	POSTED	NULL	809	dcc6409cdd9da46bd8e833e360ea565f053b70eaf257cf35d6aa577408717162	2025-09-14 16:52:48.101950-06:00
808	quickbooks_csv	809	2019-11-22	PLENTY OF LIQUOR		CAD	74.17	3.53	70.64	OTHER_EXPENSE	Debit	POSTED	NULL	823	42decab48f8fea96af4f8e33921fffe1869eb459b2c2b237421b60d632816e0d	2025-09-14 16:52:48.101950-06:00
816	quickbooks_csv	817	2019-11-22	PLENTY OF LIQUOR		CAD	300.20	14.16	286.04	OTHER_EXPENSE	Debit	POSTED	NULL	831	a7d90eddee6f2992aac7d00b451b85338a9abdb12e60f8c8e58d18dd5dc6acb2	2025-09-14 16:52:48.101950-06:00
795	quickbooks_csv	796	2019-11-22	PLENTY OF LIQUOR		CAD	287.57	13.22	274.35	OTHER_EXPENSE	Debit	POSTED	NULL	810	769eb33833a277ce706de1d7e24950edf83fcd19168ae84fa410589b08602895	2025-09-14 16:52:48.101950-06:00
773	quickbooks_csv	774	2019-11-22	PLENTY OF LIQUOR		CAD	99.34	4.64	94.70	OTHER_EXPENSE	Debit	POSTED	NULL	788	7abdd944961b99a470d23f37efeb1495b58d4277c91271385647e984987b9fb0	2025-09-14 16:52:48.101950-06:00
644	quickbooks_csv	645	2019-11-28	PLENTY OF LIQUOR		CAD	195.04	8.88	186.16	OTHER_EXPENSE	Debit	POSTED	NULL	659	c278d5d7aaa54a0489bbcc4c10f90362b6a8241757ff0df4cca00428741f3a5f	2025-09-14 16:52:48.101950-06:00
613	quickbooks_csv	614	2019-11-30	PLENTY OF LIQUOR		CAD	72.87	1.20	71.67	OTHER_EXPENSE	Debit	POSTED	NULL	628	88222a8e7d23b8ae246a0bda240d16cac017b60ce59af7447fb08a86e4a4bdd4	2025-09-14 16:52:48.101950-06:00
810	quickbooks_csv	811	2019-12-06	PLENTY OF LIQUOR		CAD	915.92	43.62	872.30	OTHER_EXPENSE	Cash	POSTED	NULL	825	c68d01d36869b97e999563defca5aa3e20df5b86bfb0247a4d41b8a83e7b391b	2025-09-14 16:52:48.101950-06:00
771	quickbooks_csv	772	2019-12-07	PLENTY OF LIQUOR		CAD	113.75	5.42	108.33	OTHER_EXPENSE	Cash	POSTED	NULL	786	bb23fad81569ca37ad1d9feb7efb858a5b6b428a0513f8d2bdf34a1d8b770e32	2025-09-14 16:52:48.101950-06:00
818	quickbooks_csv	819	2019-12-09	PLENTY OF LIQUOR		CAD	915.92	42.31	873.61	OTHER_EXPENSE	Card	POSTED	NULL	833	363b69f23204926f3e923cef97d078d0fb53a28e83b2d3ddcccefa2ca3f0691c	2025-09-14 16:52:48.101950-06:00
770	quickbooks_csv	771	2019-12-09	PLENTY OF LIQUOR		CAD	113.75	5.19	108.56	OTHER_EXPENSE	Debit	POSTED	NULL	785	307386752c5ccefdb35334e34b9f4d9476cd069ac59351029df1f4b289398530	2025-09-14 16:52:48.101950-06:00
772	quickbooks_csv	773	2019-12-13	PLENTY OF LIQUOR		CAD	200.44	9.06	191.38	OTHER_EXPENSE	Debit	POSTED	NULL	787	fd27e0325fa7824c6b7cc5f58fa5ef835cb9a91ff0652da3b85575f6243f2e0d	2025-09-14 16:52:48.101950-06:00
780	quickbooks_csv	781	2019-12-21	PLENTY OF LIQUOR		CAD	255.49	11.62	243.87	OTHER_EXPENSE	Debit	POSTED	NULL	795	c7c5510435c4eeff63480be696a809aaea4d73e794dec1a567fe9f62fe2e9878	2025-09-14 16:52:48.101950-06:00
510	quickbooks_csv	511	2019-12-24	PLENTY OF LIQUOR		CAD	37.70	1.75	35.95	OTHER_EXPENSE	Cash	POSTED	NULL	525	7b65ab705b74e577366cae757aede27a89d987a427fabe18239e14c9fcf79ab9	2025-09-14 16:52:48.101950-06:00
815	quickbooks_csv	816	2019-12-30	PLENTY OF LIQUOR		CAD	70.51	3.23	67.28	OTHER_EXPENSE	Debit	POSTED	NULL	830	aca26c9baa1aafd9d3640f4d178f51daf5b82f7476fc0891eef2aa4f3ed3b2f3	2025-09-14 16:52:48.101950-06:00
774	quickbooks_csv	775	2019-12-30	PLENTY OF LIQUOR		CAD	67.88	3.16	64.72	OTHER_EXPENSE	Debit	POSTED	NULL	789	5d8d18762a229042b85ad6042a57e57b0b5fffe3b88fb65b7f54775673d7ab1f	2025-09-14 16:52:48.101950-06:00
811	quickbooks_csv	812	2019-12-30	PLENTY OF LIQUOR		CAD	878.23	41.82	836.41	OTHER_EXPENSE	Card	POSTED	NULL	826	94750684e4ca4b60af0204660e134c0e3a2705bd8b4fbaf562173b5d6ffa017c	2025-09-14 16:52:48.101950-06:00
775	quickbooks_csv	776	2019-12-31	PLENTY OF LIQUOR		CAD	795.21	36.48	758.73	OTHER_EXPENSE	Debit	POSTED	NULL	790	d0d8ee1c98f17f85cc89ef6ecc9b8e5ad964b97cecad875241e68b4edd491969	2025-09-14 16:52:48.101950-06:00
488	quickbooks_csv	489	2019-12-31	PLENTY OF LIQUOR		CAD	41.82	1.95	39.87	OTHER_EXPENSE	Cash	POSTED	NULL	503	bb293bf80ece813da95bd4840655ee05082c0d5406b481749c9a48f627047edb	2025-09-14 16:52:48.101950-06:00
