Payment ID,Payment Date,Account Number,Reserve Number,Payment Method,Amount,Check Number,Square Transaction ID,Notes,Client Name
32326,2009-01-15,,,cash,204.50,,,[LMS Deposit 0001850] 058208 / Visa,
32336,2009-01-16,,,cash,367.50,,,[LMS Deposit 0001860]  / Cash,
32337,2009-01-17,,,cash,211.75,,,[LMS Deposit 0001861] 04360B / Master Card,
32327,2009-01-19,,,cash,205.00,,,[LMS Deposit 0001851] 809 / Check,
32328,2009-01-19,,,cash,205.00,,,[LMS Deposit 0001852] 015553 / Master Card,
32329,2009-01-19,,,cash,892.50,,,[LMS Deposit 0001853] 462297 / Debit Cards,
32330,2009-01-19,,,cash,68.25,,,[LMS Deposit 0001854] 040200 / Master Card,
32331,2009-01-19,,,cash,68.25,,,[LMS Deposit 0001855] 040200 / Master Card,
32332,2009-01-19,,,cash,205.00,,,[LMS Deposit 0001856]  / Check,
32333,2009-01-19,,,cash,500.00,,,[LMS Deposit 0001857]  / Check,
32334,2009-01-19,,,cash,204.75,,,[LMS Deposit 0001858] 048053 / Credit Card,
32335,2009-01-19,,,cash,173.25,,,[LMS Deposit 0001859] 003663 / Credit Card,
32341,2009-01-19,,,cash,224.50,,,[LMS Deposit 0001865] 072944 / Visa,
32365,2009-01-19,,,cash,450.00,,,[LMS Deposit 0001889]  / Check,
32338,2009-01-21,,,cash,567.00,,,[LMS Deposit 0001862] 04360B / Credit Card,
32339,2009-01-21,,,cash,292.50,,,[LMS Deposit 0001863] 79A977 / Credit Card,
32342,2009-01-21,,,cash,205.00,,,[LMS Deposit 0001866]  / Cash,
32344,2009-01-21,,,cash,173.25,,,[LMS Deposit 0001868] 20001z / Credit Card,
32345,2009-01-22,,,cash,173.25,,,[LMS Deposit 0001869] 8 / Check,
32347,2009-01-22,,,cash,200.00,,,[LMS Deposit 0001871]  / Cash,
32346,2009-01-23,,,cash,141.75,,,[LMS Deposit 0001870]  / Cash,
32348,2009-01-24,,,cash,897.50,,,[LMS Deposit 0001872]  / Cash,
33264,2009-01-24,,,cash,63.00,,,[LMS Deposit 0002794]  / Cash,
32349,2009-01-26,,,cash,145.69,,,[LMS Deposit 0001873] 810588 / Credit Card,
32350,2009-01-26,,,cash,409.50,,,[LMS Deposit 0001874] 038972 / Credit Card,
32351,2009-01-27,,,cash,68.25,,,[LMS Deposit 0001875] 092570 / Credit Card,
32352,2009-01-27,,,cash,582.75,,,[LMS Deposit 0001876] 051866 / Credit Card,
32353,2009-01-27,,,cash,100.00,,,[LMS Deposit 0001877]  / Cash,
32354,2009-01-27,,,cash,220.50,,,[LMS Deposit 0001878] 026008 / Credit Card,
32355,2009-01-28,,,cash,525.00,,,[LMS Deposit 0001879] Jan9 Cashed 1563 / Check,
32356,2009-01-28,,,cash,299.25,,,[LMS Deposit 0001880] 030240 / Credit Card,
32357,2009-01-28,,,cash,131.25,,,[LMS Deposit 0001881] 061023 / Credit Card,
32358,2009-01-28,,,cash,204.50,,,[LMS Deposit 0001882] 083066 / Credit Card,
32359,2009-01-28,,,cash,173.25,,,[LMS Deposit 0001883] 087065 / Credit Card,
32360,2009-01-28,,,cash,204.75,,,[LMS Deposit 0001884] 081866 / Credit Card,
32381,2009-01-29,,,cash,204.50,,,[LMS Deposit 0001905]  / Cash,
32379,2009-01-31,,,cash,173.25,,,[LMS Deposit 0001903] 190438 / Credit Card,
32384,2009-01-31,,,cash,194.25,,,[LMS Deposit 0001908] 810679 / Credit Card,
32378,2009-02-01,,,cash,400.00,,,[LMS Deposit 0001902]  / Cash,
32362,2009-02-02,,,cash,450.00,,,[LMS Deposit 0001886]  / Cash,
32361,2009-02-03,,,cash,220.50,,,[LMS Deposit 0001885] 11a186 / Credit Card,
32363,2009-02-03,,,cash,1123.50,,,[LMS Deposit 0001887] 059871 / Check,
32385,2009-02-03,,,cash,251.00,,,[LMS Deposit 0001909] 501349 / Credit Card,
32364,2009-02-04,,,cash,175.00,,,[LMS Deposit 0001888] 004475 / Credit Card,
32371,2009-02-04,,,cash,175.00,,,[LMS Deposit 0001895] 004835 / Credit Card,
32419,2009-02-04,,,cash,205.00,,,[LMS Deposit 0001943] 17232b / Credit Card,
32366,2009-02-05,,,cash,205.00,,,[LMS Deposit 0001890] 005096 / Credit Card,
32367,2009-02-05,,,cash,409.50,,,[LMS Deposit 0001891]  / Cash,
32368,2009-02-05,,,cash,175.00,,,[LMS Deposit 0001892] 005356 / Credit Card,
32369,2009-02-06,,,cash,175.00,,,[LMS Deposit 0001893] 064238 / Credit Card,
32370,2009-02-06,,,cash,175.00,,,[LMS Deposit 0001894] 084531 / Credit Card,
32438,2009-02-06,,,cash,175.00,,,[LMS Deposit 0001962] 447591 / Credit Card,
32372,2009-02-07,,,cash,630.00,,,[LMS Deposit 0001896] 011605 / Credit Card,
32373,2009-02-09,,,cash,165.00,,,[LMS Deposit 0001897] 303880 / Credit Card,
32375,2009-02-09,,,cash,1164.03,,,[LMS Deposit 0001899] 244236 / Check,
32376,2009-02-09,,,cash,194.25,,,[LMS Deposit 0001900] 688939 / Credit Card,
32377,2009-02-09,,,cash,189.50,,,[LMS Deposit 0001901]  / Cash,
32394,2009-02-09,,,cash,141.75,,,[LMS Deposit 0001918] 025574 / Credit Card,
32380,2009-02-10,,,cash,176.50,,,[LMS Deposit 0001904] 028784 / Credit Card,
32382,2009-02-10,,,cash,250.50,,,[LMS Deposit 0001906] 01022B / Credit Card,
32383,2009-02-10,,,cash,173.25,,,[LMS Deposit 0001907]  / Check,
32437,2009-02-10,,,cash,787.50,,,[LMS Deposit 0001961] 094780 / Credit Card,
32611,2009-02-10,,,cash,205.00,,,[LMS Deposit 0002138] 010213 / Credit Card,
32386,2009-02-11,,,cash,173.25,,,[LMS Deposit 0001910] 163748 / Credit Card,
32387,2009-02-11,,,cash,409.50,,,[LMS Deposit 0001911] 476189 / Credit Card,
32388,2009-02-11,,,cash,204.75,,,[LMS Deposit 0001912] 084712 / Credit Card,
32389,2009-02-11,,,cash,204.75,,,[LMS Deposit 0001913] 056614 / Credit Card,
32390,2009-02-11,,,cash,173.25,,,[LMS Deposit 0001914] 444331 / Credit Card,
32391,2009-02-12,,,cash,682.50,,,[LMS Deposit 0001915] 1644203 / Check,
32392,2009-02-13,,,cash,204.75,,,[LMS Deposit 0001916] 080217 / Credit Card,
32393,2009-02-13,,,cash,141.75,,,[LMS Deposit 0001917] 012412 / Credit Card,
32404,2009-02-13,,,cash,225.00,,,[LMS Deposit 0001928] 20a321 / Credit Card,
33363,2009-02-13,,,cash,204.50,,,[LMS Deposit 0002894] R07622 / Master Card,
32395,2009-02-14,,,cash,165.00,,,[LMS Deposit 0001919] 066992 / Credit Card,
32396,2009-02-14,,,cash,511.62,,,[LMS Deposit 0001920] 014784 / Credit Card,
32398,2009-02-14,,,cash,150.00,,,[LMS Deposit 0001922]  / Cash,
32399,2009-02-14,,,cash,409.50,,,[LMS Deposit 0001923]  / Cash,
32406,2009-02-14,,,cash,70.88,,,[LMS Deposit 0001930]  / Cash,
32407,2009-02-14,,,cash,409.50,,,[LMS Deposit 0001931]  / Cash,
32429,2009-02-14,,,cash,313.50,,,[LMS Deposit 0001953] 014129 / Credit Card,
32400,2009-02-15,,,cash,410.00,,,[LMS Deposit 0001924]  / Cash,
32456,2009-02-15,,,cash,215.00,,,[LMS Deposit 0001980] 493589 / Credit Card,
32457,2009-02-15,,,cash,100.00,,,[LMS Deposit 0001981]  / Cash,
32397,2009-02-17,,,cash,250.00,,,[LMS Deposit 0001921] 042597 / Credit Card,
32412,2009-02-17,,,cash,205.00,,,[LMS Deposit 0001936] 017208 / Credit Card,
32401,2009-02-18,,,cash,420.00,,,[LMS Deposit 0001925] 018235 / Credit Card,
32402,2009-02-18,,,cash,205.00,,,[LMS Deposit 0001926] 072288 / Credit Card,
32403,2009-02-18,,,cash,173.25,,,[LMS Deposit 0001927] 454213 / Credit Card,
32405,2009-02-18,,,cash,957.19,,,[LMS Deposit 0001929] 20884 / Check,
32430,2009-02-18,,,cash,205.00,,,[LMS Deposit 0001954] 018503 / Credit Card,
32408,2009-02-19,,,cash,141.75,,,[LMS Deposit 0001932] 160302 / Debit Cards,
32409,2009-02-19,,,cash,476.44,,,[LMS Deposit 0001933] 1424 / Check,
32410,2009-02-19,,,cash,762.00,,,[LMS Deposit 0001934] 00252186 / Check,
32411,2009-02-19,,,cash,630.00,,,[LMS Deposit 0001935] 001633 / Check,
32413,2009-02-19,,,cash,152.25,,,[LMS Deposit 0001937] 016933 / Visa,
32415,2009-02-19,,,cash,205.00,,,[LMS Deposit 0001939]  / Cash,
32421,2009-02-19,,,cash,204.50,,,[LMS Deposit 0001945]  / Cash,
32422,2009-02-20,,,cash,225.00,,,[LMS Deposit 0001946] 78A754 / Credit Card,
32423,2009-02-20,,,cash,94.81,,,[LMS Deposit 0001947] 689455 / Credit Card,
32431,2009-02-20,,,cash,557.67,,,[LMS Deposit 0001955] 012558 / Credit Card,
32439,2009-02-20,,,cash,420.00,,,[LMS Deposit 0001963] 020947 / Credit Card,
32414,2009-02-21,,,cash,1065.00,,,[LMS Deposit 0001938] 021200 / Credit Card,
32416,2009-02-21,,,cash,205.00,,,[LMS Deposit 0001940] 046411 / Credit Card,
32433,2009-02-21,,,cash,204.50,,,[LMS Deposit 0001957]  / Cash,
32440,2009-02-21,,,cash,105.00,,,[LMS Deposit 0001964]  / Cash,
32571,2009-02-21,,,cash,173.25,,,[LMS Deposit 0002098] 18140z / Credit Card,
32417,2009-02-22,,,cash,141.75,,,[LMS Deposit 0001941] 048846 / Credit Card,
32434,2009-02-22,,,cash,409.50,,,[LMS Deposit 0001958]  / Cash,
32435,2009-02-22,,,cash,25.00,,,[LMS Deposit 0001959] 056692 / Credit Card,
32418,2009-02-23,,,cash,205.00,,,[LMS Deposit 0001942] 02390z / Credit Card,
32420,2009-02-24,,,cash,204.50,,,[LMS Deposit 0001944]  / Cash,
32424,2009-02-24,,,cash,129.93,,,[LMS Deposit 0001948] 055816 / Credit Card,
32425,2009-02-24,,,cash,155.00,,,[LMS Deposit 0001949] 055816 / Credit Card,
32426,2009-02-24,,,cash,408.13,,,[LMS Deposit 0001950] 055816 / Credit Card,
32427,2009-02-24,,,cash,141.75,,,[LMS Deposit 0001951] 596332 / Credit Card,
32428,2009-02-24,,,cash,208.25,,,[LMS Deposit 0001952] 596332 / Credit Card,
32432,2009-02-24,,,cash,204.50,,,[LMS Deposit 0001956] 015140 / Credit Card,
32443,2009-02-24,,,cash,68.25,,,[LMS Deposit 0001967]  / Cash,
32436,2009-02-25,,,cash,0.01,,,[LMS Deposit 0001960]  / Cash,
32441,2009-02-27,,,cash,170.62,,,[LMS Deposit 0001965]  / Cash,
32442,2009-02-27,,,cash,68.25,,,[LMS Deposit 0001966]  / Cash,
32454,2009-02-28,,,cash,173.25,,,[LMS Deposit 0001978] 423302 / Credit Card,
32455,2009-02-28,,,cash,273.00,,,[LMS Deposit 0001979] 024839 / Credit Card,
32458,2009-02-28,,,cash,818.75,,,[LMS Deposit 0001982]  / Cash,
32444,2009-03-01,,,cash,141.75,,,[LMS Deposit 0001968] 459294 / Credit Card,
32452,2009-03-01,,,cash,171.50,,,[LMS Deposit 0001976] 478146 / Credit Card,
32453,2009-03-01,,,cash,259.88,,,[LMS Deposit 0001977] 478146 / Credit Card,
32445,2009-03-02,,,cash,216.56,,,[LMS Deposit 0001969]  / Cash,
32446,2009-03-02,,,cash,389.81,,,[LMS Deposit 0001970]  / Cash,
32447,2009-03-03,,,cash,174.00,,,[LMS Deposit 0001971] 493854 / Credit Card,
32448,2009-03-03,,,cash,173.25,,,[LMS Deposit 0001972] 11a554 / Credit Card,
32449,2009-03-05,,,cash,65.00,,,[LMS Deposit 0001973] 078750 / Credit Card,
32450,2009-03-05,,,cash,65.00,,,[LMS Deposit 0001974] 063389 / Credit Card,
32451,2009-03-05,,,cash,220.50,,,[LMS Deposit 0001975] Drywall Garage / Trade,
32480,2009-03-05,,,cash,409.50,,,[LMS Deposit 0002004]  / Cash,
32459,2009-03-06,,,cash,100.00,,,[LMS Deposit 0001983]  / Cash,
32464,2009-03-06,,,cash,409.50,,,[LMS Deposit 0001988]  / Cash,
32463,2009-03-07,,,cash,155.50,,,[LMS Deposit 0001987] 000195 / Credit Card,
32468,2009-03-07,,,cash,749.55,,,[LMS Deposit 0001992] 008776 / Credit Card,
32473,2009-03-07,,,cash,235.50,,,[LMS Deposit 0001997]  / Cash,
32470,2009-03-08,,,cash,220.50,,,[LMS Deposit 0001994] 055922 / Credit Card,
33256,2009-03-08,,,cash,0.01,,,[LMS Deposit 0002786]  / Cash,
32460,2009-03-09,,,cash,205.00,,,[LMS Deposit 0001984] 107091 / Credit Card,
32461,2009-03-09,,,cash,225.00,,,[LMS Deposit 0001985] 80A000 / Credit Card,
32462,2009-03-10,,,cash,354.38,,,[LMS Deposit 0001986]  / Cash,
32465,2009-03-10,,,cash,1989.00,,,[LMS Deposit 0001989] 060364 / Check,
32466,2009-03-10,,,cash,220.50,,,[LMS Deposit 0001990]  / Cash,
32467,2009-03-11,,,cash,155.50,,,[LMS Deposit 0001991] 054034 / Visa,
32469,2009-03-11,,,cash,225.00,,,[LMS Deposit 0001993] 063415 / Credit Card,
32472,2009-03-13,,,cash,900.00,,,[LMS Deposit 0001996]  / Check,
32474,2009-03-13,,,cash,450.00,,,[LMS Deposit 0001998] 073539 / Credit Card,
32641,2009-03-13,,,cash,220.50,,,[LMS Deposit 0002168]  / Cash,
32471,2009-03-14,,,cash,351.00,,,[LMS Deposit 0001995] 462451 / Debit Cards,
32475,2009-03-17,,,cash,60.00,,,[LMS Deposit 0001999] 485990 / Credit Card,
32476,2009-03-17,,,cash,220.50,,,[LMS Deposit 0002000] 33a429 / Credit Card,
32482,2009-03-18,,,cash,145.00,,,[LMS Deposit 0002006] 091502 / Credit Card,
32486,2009-03-18,,,cash,155.50,,,[LMS Deposit 0002012]  / Credit Card,
32563,2009-03-19,,,cash,278.24,,,[LMS Deposit 0002090] 2726 / Check,
32615,2009-03-19,,,cash,389.48,,,[LMS Deposit 0002142] 162619 / Credit Card,
32488,2009-03-20,,,cash,204.50,,,[LMS Deposit 0002014]  / Cash,
32580,2009-03-20,,,cash,175.00,,,[LMS Deposit 0002107] 065774 / Credit Card,
32477,2009-03-23,,,cash,205.00,,,[LMS Deposit 0002001] 494397 494392 / Credit Card,
32537,2009-03-23,,,cash,800.00,,,[LMS Deposit 0002063] 085972 / Credit Card,
32538,2009-03-23,,,cash,65.00,,,[LMS Deposit 0002064] 023251 / Credit Card,
32585,2009-03-24,,,cash,155.50,,,[LMS Deposit 0002112]  / Cash,
32490,2009-03-25,,,cash,205.00,,,[LMS Deposit 0002016] 524393 / Credit Card,
32529,2009-03-25,,,cash,205.00,,,[LMS Deposit 0002055] 043744 / Credit Card,
32530,2009-03-25,,,cash,205.00,,,[LMS Deposit 0002056] 20433b / Credit Card,
32581,2009-03-26,,,cash,223.48,,,[LMS Deposit 0002108] 042205 / Credit Card,
32483,2009-03-28,,,cash,693.00,,,[LMS Deposit 0002008]  / Cash,
32491,2009-03-28,,,cash,479.50,,,[LMS Deposit 0002017] 214043 / Credit Card,
32492,2009-03-28,,,cash,200.00,,,[LMS Deposit 0002018] 094515 / Debit Cards,
33257,2009-03-28,,,cash,204.50,,,[LMS Deposit 0002787]  / Cash,
32478,2009-03-30,,,cash,173.25,,,[LMS Deposit 0002002] 015628 / Credit Card,
32479,2009-03-30,,,cash,205.00,,,[LMS Deposit 0002003] 089972 / Credit Card,
32565,2009-03-30,,,cash,173.25,,,[LMS Deposit 0002092] 14092z / Credit Card,
32566,2009-03-30,,,cash,205.00,,,[LMS Deposit 0002093] 051074 / Credit Card,
32481,2009-03-31,,,cash,1424.00,,,[LMS Deposit 0002005] 091989 / Credit Card,
32484,2009-03-31,,,cash,311.75,,,[LMS Deposit 0002009] 079235 / Credit Card,
32485,2009-03-31,,,cash,86.62,,,[LMS Deposit 0002010] 069225 / Credit Card,
32487,2009-03-31,,,cash,0.01,,,[LMS Deposit 0002013]  / Cash,
32489,2009-03-31,,,cash,30.01,,,[LMS Deposit 0002015] 596885 / Credit Card,
32562,2009-03-31,,,cash,1992.00,,,[LMS Deposit 0002089] 005270 / Check,
32578,2009-03-31,,,cash,1102.50,,,[LMS Deposit 0002105] 527083 / Debit Cards,
32600,2009-03-31,,,cash,205.00,,,[LMS Deposit 0002127] 413361 / Credit Card,
32517,2009-04-02,,,cash,205.00,,,[LMS Deposit 0002043] 062708 / Credit Card,
32549,2009-04-02,,,cash,210.00,,,[LMS Deposit 0002075]  / Cash,
32576,2009-04-02,,,cash,250.00,,,[LMS Deposit 0002103] 18464b / Debit Cards,
32582,2009-04-02,,,cash,450.00,,,[LMS Deposit 0002109] 090701 / Credit Card,
32574,2009-04-03,,,cash,70.00,,,[LMS Deposit 0002101]  / Check,
32575,2009-04-03,,,cash,70.00,,,[LMS Deposit 0002102]  / Check,
32577,2009-04-03,,,cash,248.75,,,[LMS Deposit 0002104]  / Cash,
32493,2009-04-04,,,cash,346.50,,,[LMS Deposit 0002019]  / Cash,
32572,2009-04-04,,,cash,336.37,,,[LMS Deposit 0002099] 22305b / Credit Card,
32579,2009-04-04,,,cash,439.50,,,[LMS Deposit 0002106] 042976 / Credit Card,
32601,2009-04-04,,,cash,204.50,,,[LMS Deposit 0002128]  / Cash,
32494,2009-04-05,,,cash,386.50,,,[LMS Deposit 0002020] 02160z / Credit Card,
32531,2009-04-06,,,cash,1149.50,,,[LMS Deposit 0002057] 00553b / Credit Card,
32573,2009-04-07,,,cash,220.00,,,[LMS Deposit 0002100]  / Cash,
32524,2009-04-08,,,cash,250.50,,,[LMS Deposit 0002050] 023521 / Credit Card,
32542,2009-04-08,,,cash,205.00,,,[LMS Deposit 0002068] 799801 / Debit Cards,
32543,2009-04-08,,,cash,200.00,,,[LMS Deposit 0002069] 062332 / Credit Card,
32564,2009-04-08,,,cash,262.50,,,[LMS Deposit 0002091] 001734 / Check,
32500,2009-04-09,,,cash,220.00,,,[LMS Deposit 0002026] 009462 / Credit Card,
32502,2009-04-09,,,cash,205.00,,,[LMS Deposit 0002028] 076431 / Credit Card,
32503,2009-04-09,,,cash,205.00,,,[LMS Deposit 0002029] 028973 / Credit Card,
32525,2009-04-09,,,cash,175.00,,,[LMS Deposit 0002051] 00893b / Credit Card,
32545,2009-04-09,,,cash,205.00,,,[LMS Deposit 0002071] 002049 / Credit Card,
32552,2009-04-09,,,cash,173.25,,,[LMS Deposit 0002078] 042250 / Credit Card,
32553,2009-04-09,,,cash,183.25,,,[LMS Deposit 0002079] 097059 / Credit Card,
32551,2009-04-10,,,cash,205.00,,,[LMS Deposit 0002077] 067642 / Credit Card,
32540,2009-04-11,,,cash,1417.50,,,[LMS Deposit 0002066] 021523 / Credit Card,
32569,2009-04-11,,,cash,255.00,,,[LMS Deposit 0002096] 011054 / Credit Card,
32570,2009-04-11,,,cash,205.69,,,[LMS Deposit 0002097]  / Cash,
32583,2009-04-12,,,cash,910.00,,,[LMS Deposit 0002110] 000932 / Credit Card,
32495,2009-04-13,,,cash,615.00,,,[LMS Deposit 0002021] 460466 / Credit Card,
32496,2009-04-13,,,cash,173.25,,,[LMS Deposit 0002022] 084236 / Credit Card,
32497,2009-04-13,,,cash,173.25,,,[LMS Deposit 0002023] 18140z / Credit Card,
32498,2009-04-13,,,cash,205.00,,,[LMS Deposit 0002024] 020251 / Credit Card,
32499,2009-04-13,,,cash,205.00,,,[LMS Deposit 0002025] 022575 / Credit Card,
32506,2009-04-13,,,cash,205.00,,,[LMS Deposit 0002032] 096057 / Credit Card,
32501,2009-04-14,,,cash,25.00,,,[LMS Deposit 0002027]  / Cash,
32504,2009-04-14,,,cash,205.00,,,[LMS Deposit 0002030] 047312 / Credit Card,
32505,2009-04-14,,,cash,410.00,,,[LMS Deposit 0002031] 014526 / Credit Card,
32558,2009-04-14,,,cash,230.00,,,[LMS Deposit 0002084] 087589 / Credit Card,
32539,2009-04-15,,,cash,220.50,,,[LMS Deposit 0002065] 72 / Credit Card,
32544,2009-04-15,,,cash,205.00,,,[LMS Deposit 0002070] 475252 / Credit Card,
32508,2009-04-17,,,cash,396.50,,,[LMS Deposit 0002034] 794859 / Debit Cards,
32516,2009-04-17,,,cash,210.00,,,[LMS Deposit 0002042] 070232 / Credit Card,
33341,2009-04-17,,,cash,0.08,,,[LMS Deposit 0002872]  / Trade,
32507,2009-04-18,,,cash,259.87,,,[LMS Deposit 0002033] 035594 / Credit Card,
32509,2009-04-18,,,cash,100.00,,,[LMS Deposit 0002035] 043854 / Credit Card,
32533,2009-04-18,,,cash,795.00,,,[LMS Deposit 0002059] 054386 / Credit Card,
32534,2009-04-18,,,cash,480.50,,,[LMS Deposit 0002060] 080525 / Credit Card,
32536,2009-04-18,,,cash,246.50,,,[LMS Deposit 0002062]  / Cash,
32541,2009-04-19,,,cash,205.00,,,[LMS Deposit 0002067] 002053 / Credit Card,
32787,2009-04-20,,,cash,68.25,,,[LMS Deposit 0002315] 29 / American Express,
32510,2009-04-21,,,cash,225.00,,,[LMS Deposit 0002036] 14 / Credit Card,
32546,2009-04-21,,,cash,301.88,,,[LMS Deposit 0002072] 003065 / Credit Card,
32547,2009-04-21,,,cash,205.00,,,[LMS Deposit 0002073] 085406 / Credit Card,
32554,2009-04-21,,,cash,175.00,,,[LMS Deposit 0002080] 485620 / Credit Card,
32555,2009-04-21,,,cash,205.00,,,[LMS Deposit 0002081] 16200b / Credit Card,
32513,2009-04-22,,,cash,708.75,,,[LMS Deposit 0002039]  / Cash,
32514,2009-04-22,,,cash,500.00,,,[LMS Deposit 0002040] 020196 / Credit Card,
32515,2009-04-22,,,cash,300.00,,,[LMS Deposit 0002041] 022724 / Credit Card,
32523,2009-04-22,,,cash,205.00,,,[LMS Deposit 0002049] 025823 / Credit Card,
32511,2009-04-24,,,cash,666.75,,,[LMS Deposit 0002037]  / CASH,
32512,2009-04-24,,,cash,141.75,,,[LMS Deposit 0002038]  / Cash,
32557,2009-04-24,,,cash,273.00,,,[LMS Deposit 0002083] 034989 / Credit Card,
32560,2009-04-24,,,cash,220.50,,,[LMS Deposit 0002086] 027302 / Credit Card,
32527,2009-04-25,,,cash,386.50,,,[LMS Deposit 0002053] 00550z / Credit Card,
32556,2009-04-26,,,cash,1160.00,,,[LMS Deposit 0002082] 047787 / Credit Card,
32518,2009-04-27,,,cash,454.75,,,[LMS Deposit 0002044] 008695 / Credit Card,
32519,2009-04-27,,,cash,409.50,,,[LMS Deposit 0002045] 012623 / Credit Card,
32589,2009-04-27,,,cash,105.00,,,[LMS Deposit 0002116] 02784z / Credit Card,
32520,2009-04-28,,,cash,78.25,,,[LMS Deposit 0002046] 000591 / Credit Card,
32521,2009-04-28,,,cash,731.00,,,[LMS Deposit 0002047] 089931 / Credit Card,
32522,2009-04-28,,,cash,100.00,,,[LMS Deposit 0002048] 082286 / Credit Card,
32526,2009-04-30,,,cash,150.00,,,[LMS Deposit 0002052] 12524z / Credit Card,
32528,2009-04-30,,,cash,175.00,,,[LMS Deposit 0002054]  / Cash,
32532,2009-05-01,,,cash,350.00,,,[LMS Deposit 0002058] 001617 / Credit Card,
32535,2009-05-01,,,cash,350.00,,,[LMS Deposit 0002061] 286849 / Credit Card,
32548,2009-05-01,,,cash,4.75,,,[LMS Deposit 0002074]  / Cash,
32550,2009-05-02,,,cash,199.50,,,[LMS Deposit 0002076]  / Cash,
32567,2009-05-02,,,cash,369.75,,,[LMS Deposit 0002094] 00045b / Credit Card,
32586,2009-05-02,,,cash,409.50,,,[LMS Deposit 0002113]  / Cash,
32559,2009-05-04,,,cash,175.00,,,[LMS Deposit 0002085] 004018 / Credit Card,
32561,2009-05-05,,,cash,1837.80,,,[LMS Deposit 0002088] 005739 / Check,
32568,2009-05-05,,,cash,0.01,,,[LMS Deposit 0002095]  / Cash,
32587,2009-05-07,,,cash,682.50,,,[LMS Deposit 0002114]  / Cash,
32588,2009-05-07,,,cash,175.00,,,[LMS Deposit 0002115] 015574 / Credit Card,
32590,2009-05-07,,,cash,409.25,,,[LMS Deposit 0002117] 18171b / Credit Card,
32591,2009-05-07,,,cash,204.75,,,[LMS Deposit 0002118] 18171b / Credit Card,
32592,2009-05-08,,,cash,850.00,,,[LMS Deposit 0002119]  / Cash,
32597,2009-05-08,,,cash,50.00,,,[LMS Deposit 0002124] 220106 / Debit Cards,
32614,2009-05-08,,,cash,205.00,,,[LMS Deposit 0002141] 008104 / Credit Card,
32593,2009-05-09,,,cash,1160.00,,,[LMS Deposit 0002120]  / Cash,
32595,2009-05-09,,,cash,68.25,,,[LMS Deposit 0002122]  / Cash,
32596,2009-05-09,,,cash,68.25,,,[LMS Deposit 0002123]  / Cash,
32598,2009-05-09,,,cash,344.75,,,[LMS Deposit 0002125]  / Cash,
32599,2009-05-09,,,cash,55.13,,,[LMS Deposit 0002126] 18131b / Credit Card,
32604,2009-05-09,,,cash,273.00,,,[LMS Deposit 0002131] 015983 / Credit Card,
32655,2009-05-09,,,cash,137.88,,,[LMS Deposit 0002182] 050525 / Credit Card,
32656,2009-05-09,,,cash,68.25,,,[LMS Deposit 0002183] 058430 / Credit Card,
32732,2009-05-10,,,cash,100.00,,,[LMS Deposit 0002260] 081488 / Credit Card,
32609,2009-05-11,,,cash,141.75,,,[LMS Deposit 0002136] 008960 / Credit Card,
32594,2009-05-12,,,cash,350.00,,,[LMS Deposit 0002121] 077262 / Credit Card,
32602,2009-05-12,,,cash,198.25,,,[LMS Deposit 0002129] 043921 / Credit Card,
32603,2009-05-12,,,cash,205.00,,,[LMS Deposit 0002130] 081776 / Credit Card,
32637,2009-05-14,,,cash,141.75,,,[LMS Deposit 0002164] 01461b / Credit Card,
32605,2009-05-15,,,cash,242.55,,,[LMS Deposit 0002132] 185043 / Credit Card,
32606,2009-05-15,,,cash,242.55,,,[LMS Deposit 0002133] 161358 / Credit Card,
32610,2009-05-15,,,cash,100.00,,,[LMS Deposit 0002137]  / Cash,
32612,2009-05-15,,,cash,409.50,,,[LMS Deposit 0002139]  / Cash,
32607,2009-05-16,,,cash,1011.38,,,[LMS Deposit 0002134] 06926C / Credit Card,
32613,2009-05-19,,,cash,600.50,,,[LMS Deposit 0002140]  / Cash,
32616,2009-05-19,,,cash,0.01,,,[LMS Deposit 0002143]  / Cash,
32617,2009-05-19,,,cash,225.00,,,[LMS Deposit 0002144] 121139 / Credit Card,
32618,2009-05-19,,,cash,205.00,,,[LMS Deposit 0002145] 005505 / Credit Card,
32619,2009-05-19,,,cash,173.25,,,[LMS Deposit 0002146] 070660 / Credit Card,
32620,2009-05-19,,,cash,173.25,,,[LMS Deposit 0002147] 098686 / Credit Card,
32622,2009-05-21,,,cash,205.00,,,[LMS Deposit 0002149] 075379 / Credit Card,
32623,2009-05-21,,,cash,55.00,,,[LMS Deposit 0002150] 086332 / Credit Card,
32624,2009-05-21,,,cash,614.25,,,[LMS Deposit 0002151] 061523 / Credit Card,
